"","description","costA","costB","ward","program","year","cost"
"1613","N SHEFFIELD AVE & W SCHOOL ST&N KENMORE AVE & W BELMONT AVE 1.00 ","1,376.00",NA,"44","Alley Resurfacing Menu",2015,1376
"1614","N GREENVIEW AVE & W ROSCOE ST&N BOSWORTH AVE & W CORNELIA AVE 1.00 ","39,886.00",NA,"44","Alley Resurfacing Menu",2015,39886
"1615","W SCHOOL ST & N GREENVIEW AVE&W HENDERSON ST & N ASHLAND AVE 1.00 ","25,509.00",NA,"44","Alley Resurfacing Menu",2015,25509
"1616","W ROSCOE ST & N CLIFTON AVE&W SCHOOL ST & N SEMINARY AVE 1.00 ","12,492.00",NA,"44","Alley Resurfacing Menu",2015,12492
"1617","N KENMORE AVE & W WAVELAND AVE&N SHEFFIELD AVE & W GRACE ST 1.00 ","1,376.00",NA,"44","Alley Resurfacing Menu",2015,1376
"1618","N HALSTED ST & W BUCKINGHAM PL&N CLARK ST & W ROSCOE ST 1.00 ","12,268.00",NA,"44","Alley Resurfacing Menu (1-1)",2015,12268
"1619","ON W WELLINGTON AVE FROM N CLIFTON AVE (1130 W) TO N RACINE AVE (1200 W) 0.00 ","1,476.00",NA,"44","Curb & Gutter Menu",2015,1476
"1620","ON N KENMORE AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N) 0.00 ","31,010.00",NA,"44","Curb & Gutter Menu",2015,31010
"1621","ON W ALDINE AVE FROM N LAKE SHORE DR (400 W) TO N BROADWAY (600 W) 0.00 ","14,217.00",NA,"44","Curb & Gutter Menu",2015,14217
"1622","838 W CORNELIA AVE 0.00 ","1,410.00",NA,"44","Curb & Gutter Menu",2015,1410
"1623","ON W ROSCOE ST FROM N ELAINE PL (700 W) TO N HALSTED ST (800 W) 0.00 ","4,924.00",NA,"44","Curb & Gutter Menu",2015,4924
"1624","ON N LAKE SHORE DR FROM W HAWTHORNE PL (3440 N) TO W ROSCOE ST (3400 N) 0.00 ","36,818.00",NA,"44","Curb & Gutter Menu",2015,36818
"1625","ON N LAKE SHORE DR FROM W ROSCOE ST (3400 N) TO W STRATFORD PL (3480 N) 0.00 ","70,623.00",NA,"44","Curb & Gutter Menu",2015,70623
"1626","ON N COMMONWEALTH AVE FROM W SURF ST (2900 N) TO W OAKDALE AVE (2940 N) 0.00 ","1,999.00",NA,"44","Curb & Gutter Menu",2015,1999
"1627","N SEMINARY AVE & W DIVERSEY PKWY 1.00 ","600.00",NA,"44","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1628","W BELMONT AVE & N SEMINARY AVE 1.00 ","350.00",NA,"44","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1629","N BROADWAY & W ALDINE AVE 2.00 ","700.00",NA,"44","In-Road ""State Law Stop For Pedestrians"" Signs",2015,700
"1630","N HALSTED ST & W GEORGE ST 1.00 ","600.00",NA,"44","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1631","N SOUTHPORT AVE & W MELROSE ST 1.00 ","600.00",NA,"44","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1632","W BELMONT AVE & N ORCHARD ST 2.00 ","700.00",NA,"44","In-Road ""State Law Stop For Pedestrians"" Signs",2015,700
"1633","N BROADWAY & W BRIAR PL 1.00 ","350.00",NA,"44","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1634","ON W BELMONT AVE FROM N PINE GROVE AVE (500 W) TO N CAMBRIDGE AVE (530 sidewalk change order - pm: JC 0.00 ","505.00",NA,"44","Sidewalk Menu",2015,505
"1635","ON N SHERIDAN RD FROM W BRIAR PL (3140 N) TO W BELMONT AVE (3200 N) 0.00 ","4,587.00",NA,"44","Sidewalk Menu",2015,4587
"1636","ON W BELMONT AVE FROM N BROADWAY (599 W) TO N ORCHARD ST (700 W) 0.00 ","2,076.00",NA,"44","Sidewalk Menu",2015,2076
"1637","ON W BELMONT AVE FROM N ORCHARD ST (700 W) TO N BROADWAY (599 W) sidewalk change order - PM: JC 0.00 ","683.00",NA,"44","Sidewalk Menu",2015,683
"1638","714 W WELLINGTON AVE 0.00 ","301.00",NA,"44","Sidewalk Menu",2015,301
"1639","ON W ROSCOE ST FROM N HALSTED ST (800 W) TO N CLARK ST (950 W) 0.00 ","5,238.00",NA,"44","Sidewalk Menu",2015,5238
"1640","ON W DIVERSEY AVE FROM N BURLING ST (730 W) TO N HALSTED ST (800 W) 0.00 ","2,248.00",NA,"44","Sidewalk Menu",2015,2248
"1641","ON N SHEFFIELD AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N) 0.00 ","5,873.00",NA,"44","Sidewalk Menu",2015,5873
"1642","ON W SURF ST FROM N SHERIDAN RD (400 W) TO N PINE GROVE AVE (500 W) 0.00 ","12,396.00",NA,"44","Sidewalk Menu",2015,12396
"1643","ON W ADDISON ST FROM N GREENVIEW AVE (1500 W) TO N BOSWORTH AVE (1530 W) 0.00 ","10,487.00",NA,"44","Sidewalk Menu",2015,10487
"1644","ON W ROSCOE ST FROM N HALSTED ST (800 W) TO N ELAINE PL (700 W) sidewalk change order - PM: JC 0.00 ","6,127.00",NA,"44","Sidewalk Menu",2015,6127
"1645","ON N SHEFFIELD AVE FROM W WOLFRAM ST (2832 N) TO W GEORGE ST (2900 N) sidewalk change order - PM: JC 0.00 ","1,249.00",NA,"44","Sidewalk Menu",2015,1249
"1646","ON W BELMONT AVE FROM N PINE GROVE AVE (500 W) TO N CAMBRIDGE AVE (530 0.00 ","2,729.00",NA,"44","Sidewalk Menu",2015,2729
"1647","ON W SURF ST FROM N SHERIDAN RD (400 W) TO N PINE GROVE AVE (500 W) sidewalk - change order - PM: JC 0.00 ","5,438.00",NA,"44","Sidewalk Menu",2015,5438
"1648","ON N HALSTED ST FROM W ALDINE AVE (3300 N) TO W BUCKINGHAM PL (3330 N) 0.00 ","3,788.00",NA,"44","Sidewalk Menu",2015,3788
"1649","ON N HALSTED ST FROM W OAKDALE AVE (2940 N) TO W WELLINGTON AVE (3000 N) 0.00 ","15,228.00",NA,"44","Sidewalk Menu",2015,15228
"1650","ON N JANSSEN AVE FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N) 0.00 ","3,644.00",NA,"44","Sidewalk Menu",2015,3644
"1651","ON N MAGNOLIA AVE FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N) 0.00 ","657.00",NA,"44","Sidewalk Menu",2015,657
"1652","ON N LAKE SHORE DR FROM W HAWTHORNE PL (3440 N) TO W ALDINE AVE (3300 N) sidewalk change order - PM: JC 0.00 ","15,226.00",NA,"44","Sidewalk Menu",2015,15226
"1653","3215 N SHEFFIELD AVE sidewalk change order - PM: JC 0.00 ","8,560.00",NA,"44","Sidewalk Menu",2015,8560
"1654","ON N GREENVIEW AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N) 0.00 ","819.00",NA,"44","Sidewalk Menu",2015,819
"1655","ON N RACINE AVE FROM W WELLINGTON AVE (3000 N) TO W NELSON ST (3030 N) 0.00 ","456.00",NA,"44","Sidewalk Menu",2015,456
"1656","N WATERLOO CT & W WELLINGTON AVE sidewalk change order - 0.00 ","1,148.00",NA,"44","Sidewalk Menu",2015,1148
"1657","ON W MELROSE ST FROM N LAKEWOOD AVE (1300 W) TO N SOUTHPORT AVE (1400 0.00 ","302.00",NA,"44","Sidewalk Menu",2015,302
"1658","ON N SEMINARY AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N) 0.00 ","895.00",NA,"44","Sidewalk Menu",2015,895
"1659","ON W WELLINGTON AVE FROM N WATERLOO CT (650 W) TO N CLARK ST (730 W) 0.00 ","2,579.00",NA,"44","Sidewalk Menu",2015,2579
"1660","ON W ROSCOE ST FROM N SOUTHPORT AVE (1400 W) TO N LAKEWOOD AVE (1300 W) 0.00 ","2,400.00",NA,"44","Sidewalk Menu",2015,2400
"1661","ON N SHERIDAN RD FROM W BRIAR PL (3140 N) TO W BELMONT AVE (3200 N) Project # S-5-702 - PM: John Cecchin 0.00 ","839.00",NA,"44","Sidewalk Menu",2015,839
"1662","ON W SURF ST FROM N SHERIDAN RD (400 W) TO N PINE GROVE AVE (500 W) sidewalk change order - PM: JC 0.00 ","6,198.00",NA,"44","Sidewalk Menu",2015,6198
"1663","1154 W DIVERSEY PKWY sidewalk @ 1154 W Diversey - 0.00 ","678.00",NA,"44","Sidewalk Menu",2015,678
"1664","ON N HUDSON AVE FROM W BELMONT AVE (3200 N) TO W WEBSTER AVE (2200 N) 1.00 ","35,088.00",NA,"44","Street Resurfacing Menu",2015,35088
"1665","ON W ROSCOE ST FROM N HALSTED ST (800 W) TO N CLARK ST (950 W) 1.00 ","85,553.00",NA,"44","Street Resurfacing Menu",2015,85553
"1666","ON N LAKEWOOD AVE FROM W ADDISON ST (3600 N) TO W BYRON ST (3900 N) 3.00 ","185,930.00",NA,"44","Street Resurfacing Menu",2015,185930
"1667","ON W HAWTHORNE PL FROM N LAKE SHORE DR (500 W) TO N BROADWAY (599 W) 1.00 ","70,655.00",NA,"44","Street Resurfacing Menu",2015,70655
"1668","ON N COMMONWEALTH AVE FROM W SURF ST (2900 N) TO W OAKDALE AVE (2940 N) 1.00 ","39,489.00",NA,"44","Street Resurfacing Menu",2015,39489
"1669","ON W GRACE ST FROM N SOUTHPORT AVE (1400 W) TO N JANSSEN AVE (1430 W) 1.00 ","11,213.00",NA,"44","Street Resurfacing Menu",2015,11213
"1670","ON N FREMONT ST FROM W ADDISON ST (3600 N) TO W WAVELAND AVE (3700 N) 1.00 ","53,131.00",NA,"44","Street Resurfacing Menu (1-5)",2015,53131
"1671","ON W SCHOOL ST FROM N CLIFTON AVE (1130 W) TO N RACINE AVE (1200 W) 1.00 ","24,752.00",NA,"44","Street Resurfacing Menu (1-5)",2015,24752
"1672","ON W BYRON ST FROM N SOUTHPORT AVE (1400 W) TO N JANSSEN AVE (1450 W) 1.00 ","15,949.00",NA,"44","Street Resurfacing Menu (1-5)",2015,15949
"1673","ON N LAKE SHORE DR FROM W BELMONT AVE (3200 N) TO W STRATFORD PL (3480 N) 22.00 ","6,600.00",NA,"44","Street Light Pole Painting Menu",2015,6600
"1674","812 W BELMONT AVE . Current W.O # : 11534400 - 1.00 ","400.00",NA,"44","Street Light Upgrade Menu",2015,400
"1675","ON N LAKE SHORE DR FROM W BELMONT AVE (3200 N) TO W STRATFORD PL (3480 N) 38.00 ","15,200.00",NA,"44","Street Light Upgrade Menu",2015,15200
"1676","ON N LAKE SHORE DR FROM W BELMONT AVE (3200 N) TO W STRATFORD PL (3480 N) 2.00 ","8,050.00",NA,"44","Traffic Signal Pole Painting Menu",2015,8050
"1677","1.20 - ","93,600.00",NA,"44","Street Light Residential Staggered Piggy Back Menu",2015,93600
"1678","1.00 ","78,000.00",NA,"44","Street Light Residential Staggered Piggy Back Menu",2015,78000
"1679","W DIVERSEY PKWY & N LINCOLN AVE Walkway and bench replacement - ","44,988.00",NA,"44","Chicago Park District",2015,44988
"1680","851 W WAVELAND AVE Inter-America Magnet School-Turf Field - ","13,000.00",NA,"44","Chicago Public Schools",2015,13000
"1681","N MULLIGAN AVE & W CATALPA AVE&N NAGLE AVE & W BALMORAL AVE ","739.00",NA,"45","Alley Resurfacing Menu",2015,739
"1682","N NAGLE AVE & W CATALPA AVE&N NATCHEZ AVE & W GREGORY ST 1.00 ","2,520.00",NA,"45","Alley Resurfacing Menu",2015,2520
"1683","W BYRON ST & N KEDVALE AVE&N AVONDALE AVE & N KEYSTONE AVE 1.00 ","6,852.00",NA,"45","Alley Resurfacing Menu",2015,6852
"1684","N ELSTON AVE & N MAJOR AVE&W SEMINOLE ST & N MANGO AVE 1.00 ","1,400.00",NA,"45","Alley Speed Hump Menu",2015,1400
"1685","N TRIPP AVE & W WAVELAND AVE&N MILWAUKEE AVE & W ADDISON ST 1.00 ","3,500.00",NA,"45","Alley Speed Hump Menu",2015,3500
"1686","N KOSTNER AVE & W BERTEAU AVE&N KENNETH AVE & W IRVING PARK RD 1.00 ","3,500.00",NA,"45","Alley Speed Hump Menu",2015,3500
"1687","W BERTEAU AVE & N MILWAUKEE AVE&W HUTCHINSON ST & N LECLAIRE AVE 1.00 ","3,500.00",NA,"45","Alley Speed Hump Menu",2015,3500
"1688","4825 W HUTCHINSON ST 1.00 ","3,500.00",NA,"45","Alley Speed Hump Menu",2015,3500
"1689","W PETERSON AVE & N MERRIMAC AVE&W ROSEDALE AVE & N MOBILE AVE 2.00 ","1,400.00",NA,"45","Alley Speed Hump Menu",2015,1400
"1690","N MEADE AVE & W BERWYN AVE&N MELVINA AVE & W BALMORAL AVE 1.00 ","2,126.00",NA,"45","Concrete Alley Menu",2015,2126
"1691","ON W EASTWOOD AVE FROM N MAJOR AVE (5700 W) TO N MENARD AVE (5800 W) 0.00 ","15,905.00",NA,"45","Curb & Gutter Menu",2015,15905
"1692","ON N LOVEJOY AVE FROM 5136 N TO W CARMEN AVE (5100 N) 1.00 ","3,536.00",NA,"45","Guardrail Menu",2015,3536
"1693","ON N KEDVALE AVE FROM W ADDISON ST (3600 N) TO W WAVELAND AVE (3700 N) 0.00 ","8,758.00",NA,"45","Sidewalk Menu",2015,8758
"1694","ON W BERWYN AVE FROM N MELVINA AVE (6200 W) TO N MEADE AVE (6100 W) 1.00 ","40,464.00",NA,"45","Street Resurfacing Menu",2015,40464
"1695","ON W WINDSOR AVE FROM N LONG AVE (5400 W) TO N LINDER AVE (5500 W) 1.00 ","32,555.00",NA,"45","Street Resurfacing Menu",2015,32555
"1696","ON N CENTRAL PARK AVE FROM N ELSTON AVE (3901 N) TO W IRVING PARK RD 1.00 ","39,167.00",NA,"45","Street Resurfacing Menu",2015,39167
"1697","ON N ROGERS AVE FROM N LATROBE AVE (5299 N) TO W BERWYN AVE (5300 N) 1.00 ","42,974.00",NA,"45","Street Resurfacing Menu",2015,42974
"1698","ON N NORMANDY AVE FROM W RASCHER AVE (5440 N) TO W GREGORY ST (5530 N) 2.00 ","29,969.00",NA,"45","Street Resurfacing Menu",2015,29969
"1699","ON W GUNNISON ST FROM N MASON AVE (5930 W) TO N MAJOR AVE (5700 W) 1.00 ","121,211.00",NA,"45","Street Resurfacing Menu",2015,121211
"1700","ON N LAWNDALE AVE FROM W GRACE ST (3800 N) TO N PARKVIEW TER (3700 N) 1.00 ","42,478.00",NA,"45","Street Resurfacing Menu",2015,42478
"1701","ON N MAJOR AVE FROM W LAWRENCE AVE (4800 N) TO W LELAND AVE (4700 N) 1.00 ","52,306.00",NA,"45","Street Resurfacing Menu",2015,52306
"1702","ON N MELVINA AVE FROM W ARGYLE ST (5000 N) TO W HIGGINS AVE (5133 N) 1.00 ","76,796.00",NA,"45","Street Resurfacing Menu (1-5)",2015,76796
"1703","ON W BALMORAL AVE FROM N MOODY AVE (6140 W) TO N MEADE AVE (6100 W) 1.00 ","29,906.00",NA,"45","Street Resurfacing Menu (1-5)",2015,29906
"1704","ON N NATCHEZ AVE FROM W STRONG ST (4900 N) TO W ARGYLE ST (5000 N) 1.00 ","50,148.00",NA,"45","Street Resurfacing Menu (1-5)",2015,50148
"1705","ON W GRACE ST FROM N LAWNDALE AVE (3700 W) TO N RIDGEWAY AVE (3730 W) 1.00 ","20,221.00",NA,"45","Street Resurfacing Menu (1-5)",2015,20221
"1706","ON W BERWYN AVE FROM N MULLIGAN AVE (6340 W) TO N NAGLE AVE (6400 W) 1.00 ","25,603.00",NA,"45","Street Resurfacing Menu (1-5)",2015,25603
"1707","ON W WARWICK AVE FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W) 1.00 ","43,679.00",NA,"45","Street Resurfacing Menu (1-5)",2015,43679
"1708","ON W WAVELAND AVE FROM N MILWAUKEE AVE (4400 W) TO N LOWELL AVE (4330 1.00 ","25,889.00",NA,"45","Street Resurfacing Menu (1-5)",2015,25889
"1709","ON W FARRAGUT AVE FROM N LORING AVE (5500 W) TO N LUNA AVE (5544 W) 1.00 ","38,654.00",NA,"45","Street Resurfacing Menu (1-5)",2015,38654
"1710","ON N KILBOURN AVE FROM W IRVING PARK RD (4000 N) TO W BERTEAU AVE (4200 ","5,550.00",NA,"45","Street Speed Hump Menu",2015,5550
"1711","2.00 ","156,000.00",NA,"45","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1712","4754 N MILWAUKEE AVE Planting of 100 Trees - various locations ","50,000.00",NA,"45","Miscellaneous Other Projects",2015,50000
"1713","5414 N LINDER AVE ADA accessible playground at Farnsworth Elementary - ","100,000.00",NA,"45","Miscellaneous Other Projects",2015,100000
"1714","3815 N KEDVALE AVE Field renovation and resurfacing at Disney II - ","100,000.00",NA,"45","Miscellaneous Other Projects",2015,100000
"1715","N BEACON ST & W WILSON AVE&N MALDEN ST & W LELAND AVE ","25,447.00",NA,"46","Alley Resurfacing Menu",2015,25447
"1716","N CLARENDON AVE & W MONTROSE AVE&N DAYTON ST & W ALDINE AVE ","16,175.00",NA,"46","Alley Resurfacing Menu",2015,16175
"1717","ON N DOVER ST FROM W WILSON AVE (4600 N) TO W LELAND AVE (4700 N) 0.00 ","5,067.00",NA,"46","Curb & Gutter Menu",2015,5067
"1718","ON N HAZEL ST FROM W HUTCHINSON ST (4230 N) TO W JUNIOR TER (4300 N) 0.00 ","13,256.00",NA,"46","Curb & Gutter Menu",2015,13256
"1719","ON N CLARENDON AVE FROM N BROADWAY (3912 N) TO W IRVING PARK RD (4000 N) 0.00 ","41,328.00",NA,"46","Curb & Gutter Menu",2015,41328
"1720","ON N DAYTON ST FROM W MONTROSE AVE (4400 N) TO W ALDINE AVE (3300 N) 0.00 ","39,829.00",NA,"46","Curb & Gutter Menu",2015,39829
"1721","ON W SHERIDAN RD FROM N BROADWAY (6399 N) TO N PINE GROVE AVE (3900 N) 0.00 ","19,068.00",NA,"46","Curb & Gutter Menu",2015,19068
"1722","N BEACON ST & W SUNNYSIDE AVE ","1,532.00",NA,"46","Miscellaneous CDOT Projects",2015,1532
"1723","N LAKE SHORE DR & W ADDISON ST 1.00 ","6,500.00",NA,"46","Pavement Markings Menu",2015,6500
"1724","W ADDISON ST & N BROADWAY 1.00 ","6,500.00",NA,"46","Pavement Markings Menu",2015,6500
"1725","ON W WILSON AVE FROM N MARINE DR (730 W) TO N HAZEL ST (900 W) 0.00 ","22,340.00",NA,"46","Sidewalk Menu",2015,22340
"1726","ON N KENMORE AVE FROM W BUENA AVE (4200 N) TO W MONTROSE AVE (4400 N) 0.00 ","868.00",NA,"46","Sidewalk Menu",2015,868
"1727","ON W GRACE ST FROM N LAKE SHORE DR (600 W) TO N PINE GROVE AVE (700 W) 0.00 ","1,958.00",NA,"46","Sidewalk Menu",2015,1958
"1728","ON W IRVING PARK RD FROM N CLARENDON AVE (800 W) TO N PINE GROVE AVE 0.00 ","23,029.00",NA,"46","Sidewalk Menu",2015,23029
"1729","ON W IRVING PARK RD FROM N SHERIDAN RD (1000 W) TO N KENMORE AVE (1040 W) 0.00 ","3,353.00",NA,"46","Sidewalk Menu",2015,3353
"1730","ON W JUNIOR TER FROM N MARINE DR (640 W) TO N CLARENDON AVE (800 W) 0.00 ","1,344.00",NA,"46","Sidewalk Menu",2015,1344
"1731","ON W LAWRENCE AVE FROM N MARINE DR (750 W) TO N KENMORE AVE (1040 W) 0.00 ","54,085.00",NA,"46","Sidewalk Menu",2015,54085
"1732","ON N PINE GROVE AVE FROM W ADDISON ST (3600 N) TO W BROMPTON AVE (3540 N) 1.00 ","59,222.00",NA,"46","Street Resurfacing Menu",2015,59222
"1733","ON N BROADWAY FROM W SUNNYSIDE AVE (4500 N) TO W MONTROSE AVE (4400 N) 1.00 ","906.00",NA,"46","Street Resurfacing Menu",2015,906
"1734","ON N MAGNOLIA AVE FROM W WILSON AVE (4600 N) TO W LELAND AVE (4700 N) 1.00 ","65,269.00",NA,"46","Street Resurfacing Menu",2015,65269
"1735","ON W JUNIOR TER FROM N MARINE DR (640 W) TO N CLARENDON AVE (800 W) 3.00 ","60,968.00",NA,"46","Street Resurfacing Menu",2015,60968
"1736","ON N FREMONT ST FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N) 2.00 ","95,708.00",NA,"46","Street Resurfacing Menu",2015,95708
"1737","ON N CLARENDON AVE FROM N BROADWAY (3912 N) TO W IRVING PARK RD (4000 N) 1.00 ","30,410.00",NA,"46","Street Resurfacing Menu",2015,30410
"1738","ON N HAZEL ST FROM W JUNIOR TER (4300 N) TO W MONTROSE AVE (4400 N) 2.00 ","51,508.00",NA,"46","Street Resurfacing Menu",2015,51508
"1739","ON N BROADWAY FROM W CULLOM AVE (4300 N) TO N SHERIDAN RD (4347 N) 1.00 ","1,879.00",NA,"46","Street Resurfacing Menu",2015,1879
"1740","ON N MALDEN ST FROM W WILSON AVE (4600 N) TO W LELAND AVE (4700 N) 1.00 ","80,960.00",NA,"46","Street Resurfacing Menu",2015,80960
"1741","ON W PATTERSON AVE FROM N PINE GROVE AVE (600 W) TO N BROADWAY (699 W) 1.00 ","34,271.00",NA,"46","Street Resurfacing Menu (1-5)",2015,34271
"1742","ON W BUENA AVE FROM N MARINE DR (640 W) TO N SHERIDAN RD (1000 W) 4.00 ","144,587.00",NA,"46","Street Resurfacing Menu (1-5)",2015,144587
"1743","ON N KENMORE AVE FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N) 2.00 ","3,700.00",NA,"46","Street Speed Hump Menu",2015,3700
"1744","ON N PINE GROVE AVE FROM W ADDISON ST (3600 N) TO W IRVING PARK RD (4000 N) 5.00 ","9,250.00",NA,"46","Street Speed Hump Menu",2015,9250
"1745","N HAZEL ST & W WINDSOR AVE Install Pod Camera Pole 1.00 ","3,000.00",NA,"46","Street Light Pole POD Camera Menu",2015,3000
"1746","W WINDSOR AVE & N SHERIDAN RD Install Pod Camera Pole 1.00 ","3,000.00",NA,"46","Street Light Pole POD Camera Menu",2015,3000
"1747","N HAZEL ST & W SUNNYSIDE AVE Install Pod Camera Pole 1.00 ","3,000.00",NA,"46","Street Light Pole POD Camera Menu",2015,3000
"1748","N MALDEN ST & W MONTROSE AVE Install Pod Camera Pole 1.00 ","3,000.00",NA,"46","Street Light Pole POD Camera Menu",2015,3000
"1749","N BROADWAY & N CLARENDON AVE 1.00 ","90,000.00",NA,"46","Left-Turn Arrow Menu",2015,90000
"1750","ON N MAGNOLIA AVE FROM W MONTROSE AVE (4400 N) TO W WILSON AVE (4600 N) N Magnolia Ave from W Montrose Av to W Wilson Ave 2.00 ","156,000.00",NA,"46","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1751","4501 N CLARENDON AVE Clarendon Park Comm. Garden ","3,209.00",NA,"46","Chicago Park District",2015,3209
"1752","W WINDSOR AVE & N SHERIDAN RD; N HAZEL ST & W WINDSOR AVE; W WILSON POD Cameras - 5 locations (including Malden & Sunnyside) 5.00 ","135,055.00",NA,"46","High Definition Camera Menu",2015,135055
"1753","ON N LINCOLN AVE FROM 4044 N TO W CUYLER AVE (4040 N) 1.00 ","14,585.00",NA,"47","Alley Apron Menu",2015,14585
"1754","ON W ARGYLE ST FROM 1214 W TO N BROADWAY (1200 W) 1.00 ","8,491.00",NA,"47","Alley Apron Menu",2015,8491
"1755","ON W BELLE PLAINE AVE FROM 1461 W TO N SOUTHPORT AVE (1400 W) 1.00 ","7,974.00",NA,"47","Alley Apron Menu",2015,7974
"1756","ON W BERENICE AVE FROM 1930 W TO N DAMEN AVE (2000 W) 1.00 ","10,371.00",NA,"47","Alley Apron Menu",2015,10371
"1757","ON W WILSON AVE FROM 1729 W TO N PAULINA ST (1700 W) 1.00 ","8,354.00",NA,"47","Alley Apron Menu",2015,8354
"1758","ON W BERENICE AVE FROM 1920 W TO N LINCOLN AVE (1900 W) 1.00 ","9,457.00",NA,"47","Alley Apron Menu",2015,9457
"1759","ON N HAMILTON AVE FROM 4814 N TO W LAWRENCE AVE (4800 N) 1.00 ","8,931.00",NA,"47","Alley Apron Menu",2015,8931
"1760","N ASHLAND AVE & W AINSLIE ST&N PAULINA ST & W WINNEMAC AVE 1.00 ","31,404.00",NA,"47","Alley Resurfacing Menu",2015,31404
"1761","N WESTERN AVE & W BELLE PLAINE AVE&N CAMPBELL AVE & W WARNER AVE 1.00 ","27,537.00",NA,"47","Alley Resurfacing Menu",2015,27537
"1762","N DAMEN AVE & W ADDISON ST&N WOLCOTT AVE & W EDDY ST 1.00 ","13,206.00",NA,"47","Alley Resurfacing Menu",2015,13206
"1763","N WESTERN AVE & W WARNER AVE&N CAMPBELL AVE & W BERTEAU AVE 1.00 ","13,450.00",NA,"47","Alley Resurfacing Menu",2015,13450
"1764","N CLAREMONT AVE & W BELLE PLAINE AVE&N WESTERN AVE & W BERTEAU AVE 1.00 ","34,424.00",NA,"47","Alley Resurfacing Menu",2015,34424
"1765","N PAULINA ST & W SUNNYSIDE AVE&N HERMITAGE AVE & W WILSON AVE 1.00 ","12,380.00",NA,"47","Alley Resurfacing Menu",2015,12380
"1766","N CLAREMONT AVE & W GRACE ST&N WESTERN AVE & W BYRON ST 1.00 ","40,013.00",NA,"47","Alley Resurfacing Menu",2015,40013
"1767","N CLARK ST & W IRVING PARK RD&N SOUTHPORT AVE & W BELLE PLAINE AVE 1.00 ","33,405.00",NA,"47","Alley Resurfacing Menu",2015,33405
"1768","N WOLCOTT AVE & W WILSON AVE&N RAVENSWOOD AVE & W LELAND AVE 1.00 ","700.00",NA,"47","Alley Speed Hump Menu",2015,700
"1769","ON N HERMITAGE AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N) 0.00 ","17,419.00",NA,"47","Curb & Gutter Menu",2015,17419
"1770","ON N LEAVITT ST FROM W BRADLEY PL (3730 N) TO W WAVELAND AVE (3700 N) - 0.00 ","12,370.00",NA,"47","Curb & Gutter Menu",2015,12370
"1771","ON N RAVENSWOOD AVE FROM W MELROSE ST (3230 N) TO W SCHOOL ST (3300 N) 0.00 ","7,887.00",NA,"47","Curb & Gutter Menu",2015,7887
"1772","N CAMPBELL AVE & W WAVELAND AVE 0.00 ","7,635.00",NA,"47","Curb & Gutter Menu",2015,7635
"1773","N RAVENSWOOD AVE & W BELMONT AVE 0.00 ","11,723.00",NA,"47","Curb & Gutter Menu",2015,11723
"1774","W MONTROSE AVE & N WINCHESTER AVE 1.00 ","600.00",NA,"47","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1775","W FOSTER AVE & N WAYNE AVE 2.00 ","600.00",NA,"47","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1776","W MONTROSE AVE & N MAPLEWOOD AVE 1.00 ","600.00",NA,"47","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1777","N CLARK ST & W CARMEN AVE 2.00 ","600.00",NA,"47","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1778","W MONTROSE AVE & N CAMPBELL AVE 1.00 ","300.00",NA,"47","In-Road ""State Law Stop For Pedestrians"" Signs",2015,300
