"","program","description","costA","ward","year","cost","costB"
"800","Street Resurfacing Menu ","ON W 86TH PL FROM S CALIFORNIA AVE (2800 W) TO S MOZART ST (2900 W)","$30,281.63","18",2022,30281.63,NA
"801","Street Resurfacing Menu ","ON W HAYFORD ST FROM S LAWNDALE AVE (3700 W) TO S PULASKI RD (4000 W)","$13,146.08","18",2022,13146.08,NA
"802","Street Speed Hump Menu ","7700 S SPAULDING AVE","$11,750.00","18",2022,11750,NA
"803","Street Speed Hump Menu ","ON S FRANCISCO AVE FROM W 83RD ST (8300 S) TO W 85TH ST (8500 S)","$9,400.00","18",2022,9400,NA
"804","Street Speed Hump Menu ","ON S HOMAN AVE FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S)","$4,700.00","18",2022,4700,NA
"805","Street Speed Hump Menu ","ON S ST LOUIS AVE FROM W 83RD PL (8330 S) TO W 84TH PL (8430 S)","$4,700.00","18",2022,4700,NA
"806","Street Speed Hump Menu ","ON W 77TH ST FROM S SPAULDING AVE (3300 W) TO S HOMAN AVE (3400 W)","$4,700.00","18",2022,4700,NA
"807","Street Speed Hump Menu ","ON W 85TH ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W)","$4,700.00","18",2022,4700,NA
"808","ADA - Street Resurfacing Menu ","ON W 110TH ST FROM S ST LOUIS AVE (3500 W) TO S DRAKE AVE (3530 W)","$28,980.00","19",2022,28980,NA
"809","Alley Speed Hump Menu ","10315 S CAMPBELL AVE; S CAMPBELL AVE & W 103RD ST&W 104TH ST & S ARTESIAN AVE","$700.00","19",2022,700,NA
"810","Miscellaneous CDOT Projects ","10859 S TALMAN AVE","$660.00","19",2022,660,NA
"811","Miscellaneous CDOT Projects ","ON W 113TH ST FROM 2500 W TO S ARTESIAN AVE (2430 W)","$660.00","19",2022,660,NA
"812","Pavement Markings Menu ","ON W 115TH ST FROM 2998 W TO S WESTERN AVE (2400 W)","$12,700.00","19",2022,12700,NA
"813","Pavement Markings Menu ","W 101ST ST & S WESTERN AVE","$1,500.00","19",2022,1500,NA
"814","Street Light Pole for High Definition Camera Menu ","1404-1421 W 103RD ST","$3,000.00","19",2022,3000,NA
"815","Street Resurfacing Menu ","ON S ALBANY AVE FROM W 108TH ST (10800 S) TO W 109TH ST (10900 S)","$55,047.74","19",2022,55047.74,NA
"816","Street Resurfacing Menu ","ON S ARTESIAN AVE FROM W 101ST ST (10100 S) TO W 102ND ST (10200 S)","$57,601.78","19",2022,57601.78,NA
"817","Street Resurfacing Menu ","ON S ARTESIAN AVE FROM W 117TH ST (11700 S) TO W 118TH ST (11800 S)","$54,231.82","19",2022,54231.82,NA
"818","Street Resurfacing Menu ","ON S BELL AVE FROM 8931 S TO W 91ST ST (9100 S)","$78,791.16","19",2022,78791.16,NA
"819","Street Resurfacing Menu ","ON S CAMPBELL AVE FROM W 99TH ST (9900 S) TO W 100TH ST (10000 S)","$46,371.74","19",2022,46371.74,NA
"820","Street Resurfacing Menu ","ON S CENTRAL PARK AVE FROM W 108TH ST (10800 S) TO W 110TH ST (11000 S)","$113,467.97","19",2022,113467.97,NA
"821","Street Resurfacing Menu ","ON S CLAREMONT AVE FROM W 92ND PL (9240 S) TO W 94TH ST (9400 S)","$76,592.42","19",2022,76592.42,NA
"822","Street Resurfacing Menu ","ON S ESMOND ST FROM W MONTEREY AVE (11120 S) TO W MONTVALE AVE (11200 S)","$55,273.51","19",2022,55273.51,NA
"823","Street Resurfacing Menu ","ON S FAIRFIELD AVE FROM 10200 S TO W 101ST ST (10100 S)","$55,194.54","19",2022,55194.54,NA
"824","Street Resurfacing Menu ","ON S HOMEWOOD AVE FROM W MONTEREY AVE (11100 S) TO W MONTVALE AVE (11200 S)","$44,984.67","19",2022,44984.67,NA
"825","Street Resurfacing Menu ","ON S MAPLEWOOD AVE FROM W 107TH ST (10700 S) TO W 108TH ST (10800 S)","$57,450.32","19",2022,57450.32,NA
"826","Street Resurfacing Menu ","ON S OAKLEY AVE FROM W 102ND ST (10200 S) TO W 103RD ST (10300 S)","$42,855.79","19",2022,42855.79,NA
"827","Street Resurfacing Menu ","ON S OAKLEY BLVD FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S)","$49,254.67","19",2022,49254.67,NA
"828","Street Resurfacing Menu ","ON S PLEASANT AVE FROM W 91ST ST (9100 S) TO W 93RD ST (9300 S)","$89,659.97","19",2022,89659.97,NA
"829","Street Resurfacing Menu ","ON S SEELEY AVE FROM W 97TH ST (9700 S) TO W 98TH ST (9800 S)","$45,120.65","19",2022,45120.65,NA
"830","Street Resurfacing Menu ","ON S TALMAN AVE FROM W 103RD ST (10300 S) TO W 104TH ST (10400 S)","$65,113.09","19",2022,65113.09,NA
"831","Street Resurfacing Menu ","ON S TRUMBULL AVE FROM W 109TH ST (10900 S) TO W 110TH ST (11000 S)","$56,869.97","19",2022,56869.97,NA
"832","Street Resurfacing Menu ","ON S WASHTENAW AVE FROM W 99TH ST (9900 S) TO W 100TH ST (10000 S)","$45,546.73","19",2022,45546.73,NA
"833","Street Resurfacing Menu ","ON S WHIPPLE ST FROM W 103RD ST (10300 S) TO W 104TH ST (10400 S)","$58,673.52","19",2022,58673.52,NA
"834","Street Resurfacing Menu ","ON S WHIPPLE ST FROM W 104TH ST (10400 S) TO W 105TH ST (10500 S)","$56,978.76","19",2022,56978.76,NA
"835","Street Resurfacing Menu ","ON W 101ST ST FROM S OAKLEY AVE (2300 W) TO S WESTERN AVE (2400 W)","$35,013.36","19",2022,35013.36,NA
"836","Street Resurfacing Menu ","ON W 110TH PL FROM S CAMPBELL AVE (2500 W) TO S ROCKWELL ST (2600 W)","$52,332.25","19",2022,52332.25,NA
"837","Street Resurfacing Menu ","ON W 110TH ST FROM S ST LOUIS AVE (3500 W) TO S DRAKE AVE (3530 W)","$23,756.36","19",2022,23756.36,NA
"838","Street Resurfacing Menu ","ON W 116TH ST FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W)","$107,038.78","19",2022,107038.78,NA
"839","ADA - Alley Resurfacing Menu ","S WABASH AVE & E 66TH ST&E 66TH PL & S MICHIGAN AVE","$7,245.00","20",2022,7245,NA
"840","Alley Apron Menu ","743 W 50TH PL","$27,111.72","20",2022,27111.72,NA
"841","Alley Resurfacing Menu ","S INGLESIDE AVE & E 65TH ST&E MARQUETTE RD & S DREXEL AVE","$29,811.80","20",2022,29811.8,NA
"842","Alley Resurfacing Menu ","S WABASH AVE & E 66TH ST&E 66TH PL & S MICHIGAN AVE","$16,039.92","20",2022,16039.92,NA
"843","Concrete Alley Menu ","E 66TH ST & S DR MARTIN LUTHER KING JR DR&S VERNON AVE & E MARQUETTE RD","$264,028.66","20",2022,264028.66,NA
"844","Curb & Gutter Menu ","355 W 58TH ST","$4,959.64","20",2022,4959.64,NA
"845","Curb & Gutter Menu ","6400 S RHODES AVE","$2,304.74","20",2022,2304.74,NA
"846","Miscellaneous CDOT Projects ","1340-1342 W 50TH ST","$150.00","20",2022,150,NA
"847","Miscellaneous CDOT Projects ","5254 S CARPENTER ST","$150.00","20",2022,150,NA
"848","Miscellaneous CDOT Projects ","5549 S EMERALD AVE","$150.00","20",2022,150,NA
"849","Miscellaneous CDOT Projects ","5601 S STATE ST","$300.00","20",2022,300,NA
"850","Miscellaneous CDOT Projects ","5842 S DR MARTIN LUTHER KING JR DR; 5828 S DR MARTIN LUTHER KING JR DR","$300.00","20",2022,300,NA
"851","Miscellaneous CDOT Projects ","6553 S INGLESIDE AVE; 6555 S INGLESIDE AVE","$150.00","20",2022,150,NA
"852","Miscellaneous CDOT Projects ","742 W 51ST ST","$150.00","20",2022,150,NA
"853","Sidewalk Menu ","4817 S JUSTINE ST; ON S JUSTINE ST FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S)","$133,594.70","20",2022,133594.7,NA
"854","Sidewalk Menu ","5026 S ADA ST","$4,761.58","20",2022,4761.58,NA
"855","Sidewalk Menu ","ON S LANGLEY AVE FROM E 61ST ST (6100 S) TO E 62ND ST (6200 S)","$52,562.68","20",2022,52562.68,NA
"856","Sidewalk Menu ","ON S PEORIA ST FROM W GARFIELD BLVD (5470 S) TO W 56TH ST (5600 S)","$103,434.08","20",2022,103434.08,NA
"857","Speed Indicator Signs ","ON S DR MARTIN LUTHER KING JR DR FROM E 56TH ST (5600 S) TO E 59TH ST (5900 S)","$2,210.33","20",2022,2210.33,NA
"858","Street Bump Outs Menu ","E 56TH ST & S WABASH AVE","$15,000.00","20",2022,15000,NA
"859","Street Light Upgrade Menu ","325 W 59TH PL","$500.00","20",2022,500,NA
"860","Street Light Upgrade Menu ","743 W 50TH PL","$500.00","20",2022,500,NA
"861","Street Resurfacing Menu ","ON E 65TH ST FROM S UNIVERSITY AVE (1144 E) TO S WOODLAWN AVE (1200 E)","$9,460.68","20",2022,9460.68,NA
"862","Street Resurfacing Menu ","ON S ADA ST FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S)","$71,893.81","20",2022,71893.81,NA
"863","Street Resurfacing Menu ","ON S EBERHART AVE FROM E 64TH ST (6400 S) TO E 65TH ST (6500 S)","$63,818.62","20",2022,63818.62,NA
"864","Street Resurfacing Menu ","ON S EVANS AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S)","$56,860.81","20",2022,56860.81,NA
"865","Street Resurfacing Menu ","ON S INGLESIDE AVE FROM E 63RD ST (6300 S) TO E 65TH ST (6500 S)","$60,457.95","20",2022,60457.95,NA
"866","Street Resurfacing Menu ","ON S KENWOOD AVE FROM E 63RD ST (6300 S) TO E 64TH ST (6400 S)","$68,309.77","20",2022,68309.77,NA
"867","Street Resurfacing Menu ","ON S LAFLIN ST FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S)","$60,872.04","20",2022,60872.04,NA
"868","Street Resurfacing Menu ","ON S LANGLEY AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S)","$55,368.94","20",2022,55368.94,NA
"869","Street Resurfacing Menu ","ON S PEORIA ST FROM W GARFIELD BLVD (5470 S) TO W 56TH ST (5600 S)","$41,940.85","20",2022,41940.85,NA
"870","Street Resurfacing Menu ","ON S RHODES AVE FROM E 60TH ST (6000 S) TO E 61ST ST (6100 S)","$11,422.95","20",2022,11422.95,NA
"871","Street Resurfacing Menu ","ON S ST LAWRENCE AVE FROM E 67TH ST (6700 S) TO E 68TH ST (6800 S)","$55,495.32","20",2022,55495.32,NA
"872","Street Resurfacing Menu ","ON S UNION AVE FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S)","$103,013.55","20",2022,103013.55,NA
"873","Street Resurfacing Menu ","ON W 61ST ST FROM S NORMAL BLVD (500 W) TO S WALLACE ST (600 W)","$59,698.51","20",2022,59698.51,NA
"874","Alley Apron Menu ","8642 S ABERDEEN ST","$12,144.50","21",2022,12144.5,NA
"875","Alley Apron Menu ","8753 S ELIZABETH ST","$12,591.49","21",2022,12591.49,NA
"876","Alley Apron Menu ","9056 S MARSHFIELD AVE","$24,777.94","21",2022,24777.94,NA
"877","Alley Apron Menu ","9358 S ADA ST","$18,261.09","21",2022,18261.09,NA
"878","Alley Resurfacing Menu ","S ASHLAND AVE & W 93RD PL&W 93RD ST & S BEVERLY AVE","$35,436.52","21",2022,35436.52,NA
"879","Alley Resurfacing Menu ","W 85TH ST & S ABERDEEN ST&S MAY ST & W 86TH ST","$12,267.40","21",2022,12267.4,NA
"880","Alley Resurfacing Menu ","W 88TH ST & S MAY ST&S RACINE AVE & W 89TH ST","$35,902.20","21",2022,35902.2,NA
"881","Alley Resurfacing Menu ","W 90TH ST & S BISHOP ST&S LOOMIS ST & W 91ST ST","$16,248.93","21",2022,16248.93,NA
"882","Alley Resurfacing Menu ","W 92ND ST & S ABERDEEN ST&S VINCENNES AVE & W 92ND PL","$2,865.72","21",2022,2865.72,NA
"883","Alley Speed Hump Menu ","558 W 87TH ST; W 86TH ST & S WALLACE ST&S PARNELL AVE & W 87TH ST","$2,100.00","21",2022,2100,NA
"884","Alley Speed Hump Menu ","8112 S PAULINA ST; W 81ST ST & S PAULINA ST&S HERMITAGE AVE & W 82ND ST","$2,100.00","21",2022,2100,NA
"885","Bollard Menu ","101 W 83RD ST","$4,491.67","21",2022,4491.67,NA
"886","Concrete Alley Menu ","W 81ST ST & S YALE AVE&S WENTWORTH AVE & W 82ND ST","$25,207.16","21",2022,25207.16,NA
"887","Concrete Alley Menu ","W 94TH ST & S MAY ST&S RACINE AVE & W 95TH ST","$33,689.26","21",2022,33689.26,NA
"888","Curb & Gutter Menu ","8112 S PAULINA ST","$5,251.47","21",2022,5251.47,NA
"889","Curb & Gutter Menu ","8210 S RACINE AVE","$16,934.59","21",2022,16934.59,NA
"890","Curb & Gutter Menu ","8345 S ABERDEEN ST","$1,394.94","21",2022,1394.94,NA
"891","Curb & Gutter Menu ","8844 S EMERALD AVE; 8840 S EMERALD AVE","$1,599.61","21",2022,1599.61,NA
"892","Curb & Gutter Menu ","9223 S ADA ST","$7,557.31","21",2022,7557.31,NA
"893","Curb & Gutter Menu ","9252 S LAFLIN ST","$6,694.32","21",2022,6694.32,NA
"894","Miscellaneous CDOT Projects ","8401 S HONORE ST","$660.00","21",2022,660,NA
"895","Sidewalk Menu ","1059 W 92ND PL","$9,522.48","21",2022,9522.48,NA
"896","Sidewalk Menu ","1140 W 90TH ST","$4,301.87","21",2022,4301.87,NA
"897","Sidewalk Menu ","1205 W 86TH ST","$10,071.24","21",2022,10071.24,NA
"898","Sidewalk Menu ","1236 W 98TH ST","$3,203.88","21",2022,3203.88,NA
"899","Sidewalk Menu ","1411 W 87TH ST","$45,409.35","21",2022,45409.35,NA
"900","Sidewalk Menu ","1641 W 85TH ST","$3,801.08","21",2022,3801.08,NA
"901","Sidewalk Menu ","8201 S SANGAMON ST","$19,252.64","21",2022,19252.64,NA
"902","Sidewalk Menu ","8239 S CARPENTER ST","$5,457.80","21",2022,5457.8,NA
"903","Sidewalk Menu ","8300 S WOLCOTT AVE","$25,383.57","21",2022,25383.57,NA
"904","Sidewalk Menu ","8319 S WINCHESTER AVE","$3,470.79","21",2022,3470.79,NA
"905","Sidewalk Menu ","8334-8336 S MARSHFIELD AVE","$8,001.17","21",2022,8001.17,NA
"906","Sidewalk Menu ","8400 S WOOD ST","$30,768.38","21",2022,30768.38,NA
"907","Sidewalk Menu ","8441-8447 S GILBERT CT","$3,300.81","21",2022,3300.81,NA
"908","Sidewalk Menu ","8601 S MAY ST","$905.12","21",2022,905.12,NA
"909","Sidewalk Menu ","8609 S WOOD ST","$4,269.18","21",2022,4269.18,NA
"910","Sidewalk Menu ","8610 S NORMAL AVE","$1,399.24","21",2022,1399.24,NA
"911","Sidewalk Menu ","8725 S EGGLESTON AVE","$14,014.80","21",2022,14014.8,NA
"912","Sidewalk Menu ","8727-8729 S LAFLIN ST","$6,815.98","21",2022,6815.98,NA
"913","Sidewalk Menu ","8800 S BISHOP ST","$11,918.65","21",2022,11918.65,NA
"914","Sidewalk Menu ","8842 S MAY ST","$11,756.87","21",2022,11756.87,NA
"915","Sidewalk Menu ","9026 S MARSHFIELD AVE","$6,516.55","21",2022,6516.55,NA
"916","Sidewalk Menu ","9031 S ADA ST","$2,493.93","21",2022,2493.93,NA
"917","Sidewalk Menu ","9106 S LOWE AVE","$8,472.46","21",2022,8472.46,NA
"918","Sidewalk Menu ","9111-9115 S ABERDEEN ST","$8,489.39","21",2022,8489.39,NA
"919","Sidewalk Menu ","9210 S ASHLAND AVE","$13,114.58","21",2022,13114.58,NA
"920","Sidewalk Menu ","9300-9304 S ASHLAND AVE","$31,974.52","21",2022,31974.52,NA
"921","Sidewalk Menu ","9412-9414 S VINCENNES AVE","$43,541.76","21",2022,43541.76,NA
"922","Sidewalk Menu ","ON S NORMAL AVE FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S)","$20,249.27","21",2022,20249.27,NA
"923","Sidewalk Menu ","ON S UNION AVE FROM W 88TH ST (8800 S) TO W 89TH ST (8900 S)","$49,692.57","21",2022,49692.57,NA
"924","Street Light Pole Painting Menu ","ON S HERMITAGE AVE FROM W 85TH ST (8500 S) TO W 86TH ST (8600 S)","$1,400.00","21",2022,1400,NA
"925","Street Light Pole Painting Menu ","ON S LOOMIS BLVD FROM W 90TH ST (9000 S) TO W 91ST ST (9100 S)","$1,800.00","21",2022,1800,NA
"926","Street Light Pole Painting Menu ","ON S WOLCOTT AVE FROM W 84TH ST (8400 S) TO W 85TH ST (8500 S)","$600.00","21",2022,600,NA
"927","Street Light Upgrade Menu ","8436 S MORGAN ST","$500.00","21",2022,500,NA
"928","Street Resurfacing Menu ","ON S EMERALD AVE FROM W 96TH ST (9600 S) TO W 97TH ST (9700 S)","$57,702.92","21",2022,57702.92,NA
"929","Street Resurfacing Menu ","ON S GREEN ST FROM W 84TH ST (8400 S) TO W 86TH ST (8600 S)","$117,593.41","21",2022,117593.41,NA
"930","Street Resurfacing Menu ","ON S GREEN ST FROM W 93RD ST (9300 S) TO W 94TH ST (9400 S)","$9,539.65","21",2022,9539.65,NA
"931","Street Resurfacing Menu ","ON S HONORE ST FROM W 86TH ST (8600 S) TO W 87TH ST (8700 S)","$51,675.25","21",2022,51675.25,NA
"932","Street Resurfacing Menu ","ON S JUSTINE ST FROM W 81ST ST (8100 S) TO W 82ND ST (8200 S)","$51,921.06","21",2022,51921.06,NA
"933","Street Resurfacing Menu ","ON S MARSHFIELD AVE FROM W 88TH ST (8800 S) TO W 89TH ST (8900 S)","$64,420.41","21",2022,64420.41,NA
"934","Street Resurfacing Menu ","ON S MAY ST FROM W 88TH ST (8800 S) TO W 89TH ST (8900 S)","$52,350.02","21",2022,52350.02,NA
"935","Street Resurfacing Menu ","ON S PARNELL AVE FROM W 94TH ST (9400 S) TO W 95TH ST (9500 S)","$52,953.53","21",2022,52953.53,NA
"936","Street Resurfacing Menu ","ON S PAULINA ST FROM W 90TH ST (9000 S) TO W 91ST ST (9100 S)","$58,103.06","21",2022,58103.06,NA
"937","Street Resurfacing Menu ","ON S PEORIA ST FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S)","$14,834.50","21",2022,14834.5,NA
"938","Street Resurfacing Menu ","ON S SANGAMON ST FROM W 84TH ST (8400 S) TO W 85TH ST (8500 S)","$55,591.69","21",2022,55591.69,NA
"939","Street Resurfacing Menu ","ON S WINCHESTER AVE FROM W 83RD ST (8300 S) TO W 85TH ST (8500 S)","$108,943.01","21",2022,108943.01,NA
"940","Street Resurfacing Menu ","ON W 98TH ST FROM S THROOP ST (1300 W) TO S LOOMIS ST (1400 W)","$61,402.30","21",2022,61402.3,NA
"941","Street Speed Hump Menu ","ON S ABERDEEN ST FROM W 88TH ST (8800 S) TO W 89TH ST (8860 S)","$4,700.00","21",2022,4700,NA
"942","Street Speed Hump Menu ","ON S CARPENTER ST FROM W 85TH ST (8500 S) TO W 86TH ST (8600 S)","$4,700.00","21",2022,4700,NA
"943","Street Speed Hump Menu ","ON S CARPENTER ST FROM W 86TH ST (8600 S) TO W 87TH ST (8700 S)","$4,700.00","21",2022,4700,NA
"944","Street Speed Hump Menu ","ON S KERFOOT AVE FROM W 83RD ST (8300 S) TO S VINCENNES AVE (8460 S)","$7,050.00","21",2022,7050,NA
"945","Street Speed Hump Menu ","ON S LAFLIN ST FROM W 87TH ST (8700 S) TO W 88TH ST (8800 S)","$4,700.00","21",2022,4700,NA
"946","Street Speed Hump Menu ","ON S PERRY AVE FROM W 94TH ST (9400 S) TO W 95TH ST (9500 S)","$4,700.00","21",2022,4700,NA
"947","Street Speed Hump Menu ","ON W 86TH ST FROM S HERMITAGE AVE (1730 W) TO S WOOD ST (1800 W)","$2,350.00","21",2022,2350,NA
"948","Street Speed Hump Menu ","ON W 87TH ST FROM S WALLACE ST (600 W) TO S UNION AVE (700 W)","$4,700.00","21",2022,4700,NA
"949","Street Speed Hump Menu ","ON W 88TH ST FROM S ABERDEEN ST (1100 W) TO S MAY ST (1130 W)","$2,350.00","21",2022,2350,NA
"950","Street Speed Hump Menu ","ON W 90TH ST FROM S LOOMIS ST (1400 W) TO S LAFLIN ST (1500 W)","$1,223.13","21",2022,1223.13,NA
"951","Street Speed Hump Menu ","ON W 93RD ST FROM S EGGLESTON AVE (430 W) TO S NORMAL AVE (500 W)","$2,350.00","21",2022,2350,NA
"952","Street Speed Hump Menu ","ON W 96TH PL FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W)","$2,350.00","21",2022,2350,NA
"953","Street Speed Hump Menu ","ON W 96TH ST FROM S NORMAL AVE (500 W) TO S PARNELL AVE (530 W)","$2,350.00","21",2022,2350,NA
"954","Street Speed Hump Menu ","ON W 97TH ST FROM 352 W TO S HARVARD AVE (330 W)","$2,350.00","21",2022,2350,NA
"955","Street Speed Hump Menu ","ON W 97TH ST FROM S PARNELL AVE (530 W) TO S WALLACE ST (600 W)","$2,350.00","21",2022,2350,NA
"956","1 PTZ Camera - NE 4032 W 26th Street","4032 W 26TH ST","$24,776.00","22",2022,24776,NA
"957","1 PTZ Camera - SW 3401 W 26th Street","3401 W 26TH ST","$24,776.00","22",2022,24776,NA
"958","Alley Apron Menu ","2213 S MILLARD AVE","$15,564.73","22",2022,15564.73,NA
"959","Alley Apron Menu ","2308 S KILDARE AVE","$11,332.84","22",2022,11332.84,NA
"960","Alley Apron Menu ","2411 S KEDVALE AVE","$12,998.00","22",2022,12998,NA
"961","Alley Apron Menu ","2759 S HARDING AVE","$16,055.79","22",2022,16055.79,NA
"962","Alley Apron Menu ","3258 S SPRINGFIELD AVE","$6,492.83","22",2022,6492.83,NA
"963","Alley Apron Menu ","4642 S LECLAIRE AVE","$11,041.73","22",2022,11041.73,NA
"964","Alley Apron Menu ","4645 S LECLAIRE AVE","$13,523.21","22",2022,13523.21,NA
"965","Alley Apron Menu ","4715 S LA CROSSE AVE","$13,002.19","22",2022,13002.19,NA
"966","Alley Apron Menu ","4937 W 47TH ST","$12,414.78","22",2022,12414.78,NA
"967","Alley Apron Menu ","$20,446.80","$20,446.80","22",2022,20446.8,NA
"968","Alley Resurfacing Menu ","$37,856.78","$37,856.78","22",2022,37856.78,NA
"969","Alley Resurfacing Menu ","2800-2858 S HAMLIN AVE; W 28TH ST & S HAMLIN AVE&S AVERS AVE & W 30TH ST","$46,576.65","22",2022,46576.65,NA
"970","Alley Resurfacing Menu ","2800-2858 S KOSTNER AVE; S KENNETH AVE & W 28TH ST&W 30TH ST & S KOSTNER AVE","$31,357.11","22",2022,31357.11,NA
"971","Alley Resurfacing Menu ","$23,814.47","$23,814.47","22",2022,23814.47,NA
"972","Alley Resurfacing Menu ","4245-4265 W CERMAK RD; S KILDARE AVE & W CERMAK RD&W OGDEN AVE & S KOLIN AVE","$67,095.91","22",2022,67095.91,NA
"973","Alley Resurfacing Menu ","W 25TH ST & S PULASKI RD&S KEDVALE AVE & W 25TH PL","$10,122.18","22",2022,10122.18,NA
"974","Alley Resurfacing Menu ","W 27TH ST & S SAWYER AVE&S SPAULDING AVE & W 28TH ST; 2700-2758 S SAWYER AVE","$47,040.30","22",2022,47040.3,NA
"975","Alley Resurfacing Menu ","W CERMAK RD & S ST LOUIS AVE&S DRAKE AVE & W 23RD ST; 2257 S DRAKE AVE","$31,059.47","22",2022,31059.47,NA
"976","Alley Speed Hump Menu ","S LAPORTE AVE & W 50TH ST&W 51ST ST & S LAMON AVE","$725.00","22",2022,725,NA
"977","Alley Speed Hump Menu ","S PULASKI RD & W 24TH PL&W 25TH ST & S KARLOV AVE","$2,175.00","22",2022,2175,NA
"978","Arterial Street Bump Outs Menu ","2701 S KOSTNER AVE; S KOSTNER AVE & W 27TH ST","$50,000.00","22",2022,50000,NA
"979","Arterial Street Bump Outs Menu ","W 26TH ST & S KOLIN AVE; 4332 W 26TH ST","$31,559.43","22",2022,31559.43,NA
"980","Curb & Gutter Menu ","2253 S MILLARD AVE","$6,896.45","22",2022,6896.45,NA
"981","Curb & Gutter Menu ","$110,000.00","$110,000.00","22",2022,110000,NA
"982","Diagonal Parking Menu ","2701 S MILLARD AVE","$49,123.27","22",2022,49123.27,NA
"983","In-Road State Law Stop For Pedestrians Signs","W 31ST ST & S RIDGEWAY AVE","$18,186.30","22",2022,18186.3,NA
"984","Miscellaneous CDOT Projects ","4245 W CERMAK RD","$660.00","22",2022,660,NA
"985","Miscellaneous CDOT Projects ","4401 S LEAMINGTON AVE","$660.00","22",2022,660,NA
"986","Pavement Markings Menu ","3100 S RIDGEWAY AVE","$7,000.00","22",2022,7000,NA
"987","Pavement Markings Menu ","ON S KOSTNER AVE FROM W 26TH ST (2600 S) TO W 31ST ST (3100 S)","$7,500.00","22",2022,7500,NA
"988","Pavement Markings Menu ","W 47TH ST & S LA CROSSE AVE","$6,300.00","22",2022,6300,NA
"989","Sidewalk Menu ","2335 S SPRINGFIELD AVE","$2,252.03","22",2022,2252.03,NA
"990","Sidewalk Menu ","2659 S ST LOUIS AVE","$28,488.45","22",2022,28488.45,NA
"991","Sidewalk Menu ","2722 S KARLOV AVE","$2,685.68","22",2022,2685.68,NA
"992","Sidewalk Menu ","3016 S HARDING AVE","$3,115.79","22",2022,3115.79,NA
"993","Sidewalk Menu ","3020 S TRUMBULL AVE","$5,345.34","22",2022,5345.34,NA
"994","Sidewalk Menu ","3021 S ST LOUIS AVE","$3,545.90","22",2022,3545.9,NA
"995","Sidewalk Menu ","3156 S RIDGEWAY AVE","$943.82","22",2022,943.82,NA
"996","Sidewalk Menu ","3714-3724 W 25TH ST","$21,100.26","22",2022,21100.26,NA
"997","Sidewalk Menu ","4001-4011 W 25TH ST","$26,181.60","22",2022,26181.6,NA
