"","year","ward","cost","category","program","description"
"27768",2024,38,4880,"Streets & Transportation","Street Speed Hump Menu ","ON N OCTAVIA AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N)"
"27769",2024,39,14490,"Streets & Transportation","ADA - Street Resurfacing Menu ","ON N LEAVENWORTH AVE FROM 5553 N TO N LYNCH AVE (5530 N)"
"27770",2024,39,3622.5,"Streets & Transportation","ADA - Street Resurfacing Menu ","ON N MCLEOD AVE FROM W PETERSON AVE (6000 N) TO W HUNTINGTON ST (6140 N)"
"27771",2024,39,14490,"Streets & Transportation","ADA - Street Resurfacing Menu ","ON W ROSEMONT AVE FROM N PULASKI RD (4000 W) TO N KEDVALE AVE (4132 W)"
"27772",2024,39,16772.26,"Streets & Transportation","Alley Apron Menu ","5811 N KILBOURN AVE"
"27773",2024,39,4343.64,"Streets & Transportation","Bollard Menu ","6042 W MIAMI AVE"
"27774",2024,39,7668.48,"Streets & Transportation","Curb & Gutter Menu ","5520 N VIRGINIA AVE"
"27775",2024,39,1800,"Streets & Transportation","Pavement Markings Menu ","5634-5642 N PULASKI RD"
"27776",2024,39,2200,"Streets & Transportation","Pavement Markings Menu ","W MONTROSE AVE & N KOSTNER AVE"
"27777",2024,39,500,"Lighting","Street Light Upgrade Menu ","4923 N KEYSTONE AVE"
"27778",2024,39,500,"Lighting","Street Light Upgrade Menu ","5240 N LAPORTE AVE"
"27779",2024,39,69493.94,"Streets & Transportation","Street Resurfacing Menu ","5683-5699 N KERBS AVE"
"27780",2024,39,13270.49,"Streets & Transportation","Street Resurfacing Menu ","ON N BERNARD ST FROM 5001 N TO W CARMEN AVE (5020 N)"
"27781",2024,39,63232.27,"Streets & Transportation","Street Resurfacing Menu ","$63,232.27"
"27782",2024,39,8631.69,"Streets & Transportation","Street Resurfacing Menu ","ON N CLIFFORD AVE FROM 5787 N TO N LANSING AVE (5770 N)"
"27783",2024,39,28007.94,"Streets & Transportation","Street Resurfacing Menu ","ON N FOREST GLEN AVE FROM N CALDWELL AVE (5850 N) TO W THORNDALE AVE (5900 N)"
"27784",2024,39,111635.8,"Streets & Transportation","Street Resurfacing Menu ","ON N FOREST GLEN AVE FROM N CICERO AVE (5750 N) TO N CALDWELL AVE (5850 N)"
"27785",2024,39,11765.27,"Streets & Transportation","Street Resurfacing Menu ","ON N HAMLIN AVE FROM 5111 N TO W CARMEN AVE (5100 N)"
"27786",2024,39,61889.83,"Streets & Transportation","Street Resurfacing Menu ","ON N KEATING AVE FROM W LELAND AVE (4700 N) TO W LAWRENCE AVE (4800 N)"
"27787",2024,39,52817.74,"Streets & Transportation","Street Resurfacing Menu ","ON N KILDARE AVE FROM W CULLOM AVE (4300 N) TO W MONTROSE AVE (4400 N)"
"27788",2024,39,44154.6,"Streets & Transportation","Street Resurfacing Menu ","ON N KILPATRICK AVE FROM 6321 N TO W DEVON AVE (6350 N)"
"27789",2024,39,60478.3,"Streets & Transportation","Street Resurfacing Menu ","ON N KOLMAR AVE FROM N CALDWELL AVE (5800 N) TO W THORNDALE AVE (5900 N)"
"27790",2024,39,30079.42,"Streets & Transportation","Street Resurfacing Menu ","ON N LEAVENWORTH AVE FROM 5553 N TO N LYNCH AVE (5530 N)"
"27791",2024,39,58249.11,"Streets & Transportation","Street Resurfacing Menu ","ON N LENOX AVE FROM N CALDWELL AVE (6120 N) TO N LEOTI AVE (6230 N)"
"27792",2024,39,35951.19,"Streets & Transportation","Street Resurfacing Menu ","ON N LENOX AVE FROM N HIAWATHA AVE (6300 N) TO W DEVON AVE (6400 N)"
"27793",2024,39,26981.38,"Streets & Transportation","Street Resurfacing Menu ","ON N LEONARD AVE FROM 5578 N TO N LYNCH AVE (5570 N)"
"27794",2024,39,12976.9,"Streets & Transportation","Street Resurfacing Menu ","ON N LINDER AVE FROM 5798 N TO W ARDMORE AVE (5800 N)"
"27795",2024,39,39355.43,"Streets & Transportation","Street Resurfacing Menu ","ON N MCLEOD AVE FROM W PETERSON AVE (6000 N) TO W HUNTINGTON ST (6140 N)"
"27796",2024,39,109900.22,"Streets & Transportation","Street Resurfacing Menu ","ON N NAVAJO AVE FROM N CALDWELL AVE (6220 N) TO W DEVON AVE (6360 N)"
"27797",2024,39,123890.98,"Streets & Transportation","Street Resurfacing Menu ","ON N SPRINGFIELD AVE FROM W ARGYLE ST (5000 N) TO W FOSTER AVE (5200 N)"
"27798",2024,39,126701.43,"Streets & Transportation","Street Resurfacing Menu ","ON N ST LOUIS AVE FROM W FOSTER AVE (5200 N) TO W BALMORAL AVE (5400 N)"
"27799",2024,39,52817.53,"Streets & Transportation","Street Resurfacing Menu ","ON N TRIPP AVE FROM W MONTROSE AVE (4400 N) TO N KEOKUK AVE (4500 N)"
"27800",2024,39,28554.99,"Streets & Transportation","Street Resurfacing Menu ","ON W CATALPA AVE FROM 5111 W TO N FOREST GLEN AVE (5100 W)"
"27801",2024,39,69313.32,"Streets & Transportation","Street Resurfacing Menu ","ON W CULLOM AVE FROM N KILDARE AVE (4300 W) TO N KOSTNER AVE (4400 W)"
"27802",2024,39,21281.52,"Streets & Transportation","Street Resurfacing Menu ","ON W EASTWOOD AVE FROM 4014 W TO N KENNICOTT AVE (4120 W)"
"27803",2024,39,27300.15,"Streets & Transportation","Street Resurfacing Menu ","ON W GLENLAKE AVE FROM N HARDING AVE (3930 W) TO N PULASKI RD (4000 W)"
"27804",2024,39,86936.1,"Streets & Transportation","Street Resurfacing Menu ","ON W ROSEMONT AVE FROM N PULASKI RD (4000 W) TO N KEDVALE AVE (4132 W)"
"27805",2024,39,38771.96,"Streets & Transportation","Street Resurfacing Menu ","ON W SUNNYSIDE AVE FROM N PULASKI RD (4000 W) TO N KASSON AVE (4100 W)"
"27806",2024,39,19173.61,"Streets & Transportation","Street Resurfacing Menu ","ON W WILSON AVE FROM N PULASKI RD (4000 W) TO N KEYSTONE AVE (4030 W)"
"27807",2024,40,32212.61,"Streets & Transportation","Alley Resurfacing Menu ","W GIDDINGS ST & N MANOR AVE&N MANOR AVE & W LAWRENCE AVE"
"27808",2024,40,2175,"Streets & Transportation","Alley Speed Hump Menu ","N CALIFORNIA AVE & W AINSLIE ST&W LAWRENCE AVE & N FRANCISCO AVE"
"27809",2024,40,1450,"Streets & Transportation","Alley Speed Hump Menu ","N MOZART ST & W AINSLIE ST&W ARGYLE ST & N CALIFORNIA AVE"
"27810",2024,40,2175,"Streets & Transportation","Alley Speed Hump Menu ","W THORNDALE AVE & N RAVENSWOOD AVE&N HERMITAGE AVE & W ROSEHILL DR"
"27811",2024,40,725,"Streets & Transportation","Alley Speed Hump Removal Menu ","$725.00"
"27812",2024,40,1402.67,"Streets & Transportation","Bollard Menu ","5243 N HOYNE AVE"
"27813",2024,40,324000,"Streets & Transportation","Concrete Alley Menu ","N FRANCISCO AVE & W ARGYLE ST&W AINSLIE ST & N FRANCISCO AVE"
"27814",2024,40,82693.03,"Streets & Transportation","Concrete Alley Menu ","W LAWRENCE AVE & N ROCKWELL ST&N TALMAN AVE & W LELAND AVE"
"27815",2024,40,350,"Streets & Transportation","In-Road State Law Stop For Pedestrians Signs","N DAMEN AVE & W WINONA ST"
"27816",2024,40,350,"Streets & Transportation","In-Road State Law Stop For Pedestrians Signs","W FOSTER AVE & N WINCHESTER AVE"
"27817",2024,40,660,"Streets & Transportation","Miscellaneous CDOT Projects ","1500 W CATALPA AVE"
"27818",2024,40,90000,"Streets & Transportation","Miscellaneous CDOT Projects ","N RIDGE AVE & N RAVENSWOOD AVE"
"27819",2024,40,25534.31,"Streets & Transportation","Pavement Markings Menu ","ON N RIDGE AVE FROM W DEVON AVE (6400 N) TO W PRATT BLVD (6800 N)"
"27820",2024,40,38690.91,"Streets & Transportation","Sidewalk Menu ","1834-1836 W FOSTER AVE"
"27821",2024,40,13248.26,"Streets & Transportation","Sidewalk Menu ","1921 W HOOD AVE"
"27822",2024,40,7463.58,"Streets & Transportation","Sidewalk Menu ","2235 W MORSE AVE"
"27823",2024,40,10404.51,"Streets & Transportation","Sidewalk Menu ","2239 W FARRAGUT AVE"
"27824",2024,40,45656.65,"Streets & Transportation","Sidewalk Menu ","2447 W GRANVILLE AVE"
"27825",2024,40,2583.36,"Streets & Transportation","Sidewalk Menu ","5634 N CAMPBELL AVE"
"27826",2024,40,6373.42,"Streets & Transportation","Sidewalk Menu ","5720 N WESTERN AVE"
"27827",2024,40,17355.17,"Streets & Transportation","Sidewalk Menu ","5915-5943 N ROCKWELL ST"
"27828",2024,40,5364.53,"Streets & Transportation","Sidewalk Menu ","6019 N TALMAN AVE"
"27829",2024,40,64450.68,"Streets & Transportation","Sidewalk Menu ","ON N CALIFORNIA AVE FROM W THORNDALE AVE (5900 N) TO W PETERSON AVE (6000 N)"
"27830",2024,40,68615.3,"Streets & Transportation","Sidewalk Menu ","ON W PETERSON AVE FROM N CALIFORNIA AVE (2800 W) TO N RICHMOND ST (2930 W)"
"27831",2024,40,32053.5,"Streets & Transportation","Street Bump Outs Menu ","N DAMEN AVE & W ALBION AVE"
"27832",2024,40,30696.97,"Streets & Transportation","Street Bump Outs Menu ","W EASTWOOD AVE & N FRANCISCO AVE"
"27833",2024,40,19227.19,"Streets & Transportation","Street Bump Outs Menu ","W LUNT AVE & N CAMPBELL AVE"
"27834",2024,40,75552.96,"Streets & Transportation","Street Bump Outs Menu ","W WINNEMAC AVE & N WOLCOTT AVE; W WINNEMAC AVE & N WINCHESTER AVE"
"27835",2024,40,34656.86,"Streets & Transportation","Street Resurfacing Menu ","ON N ROCKWELL ST FROM W COYLE AVE (6930 N) TO W LUNT AVE (7000 N)"
"27836",2024,40,67484.86,"Streets & Transportation","Street Resurfacing Menu ","ON N ROCKWELL ST FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N)"
"27837",2024,40,25660.2,"Streets & Transportation","Street Resurfacing Menu ","ON N WOLCOTT AVE FROM W FOSTER AVE (5200 N) TO W FARRAGUT AVE (5230 N)"
"27838",2024,40,112112.53,"Streets & Transportation","Street Resurfacing Menu ","ON W ARGYLE ST FROM N ROCKWELL ST (2600 W) TO N CALIFORNIA AVE (2800 W)"
"27839",2024,40,64599.96,"Streets & Transportation","Street Resurfacing Menu ","ON W BERWYN AVE FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W)"
"27840",2024,40,100959.53,"Streets & Transportation","Street Resurfacing Menu ","ON W BERWYN AVE FROM N LINCOLN AVE (2500 W) TO N WASHTENAW AVE (2700 W)"
"27841",2024,40,60275.05,"Streets & Transportation","Street Resurfacing Menu ","ON W GRANVILLE AVE FROM N DAMEN AVE (1999 W) TO N HOYNE AVE (2100 W)"
"27842",2024,40,4880,"Streets & Transportation","Street Speed Hump Menu ","ON N CAMPBELL AVE FROM W GLENLAKE AVE (6100 N) TO W GRANVILLE AVE (6200 N)"
"27843",2024,40,2440,"Streets & Transportation","Street Speed Hump Menu ","ON N LEAVITT ST FROM W SUMMERDALE AVE (5330 N) TO N BOWMANVILLE AVE (5400 N)"
"27844",2024,40,4880,"Streets & Transportation","Street Speed Hump Menu ","ON N SEELEY AVE FROM 6550 N TO W ARTHUR AVE (6500 N)"
"27845",2024,40,2440,"Streets & Transportation","Street Speed Hump Menu ","ON W WINNEMAC AVE FROM N PAULINA ST (1700 W) TO N RAVENSWOOD AVE (1800 W)"
"27846",2024,40,18146.39,"Streets & Transportation","Street Traffic Circle Menu ","W GRANVILLE AVE & N CAMPBELL AVE"
"27847",2024,41,7245,"Streets & Transportation","ADA - Street Resurfacing Menu ","ON N OLMSTED AVE FROM N OLIPHANT AVE (6700 N) TO N OSHKOSH AVE (6740 N)"
"27848",2024,41,18112.5,"Streets & Transportation","ADA - Street Resurfacing Menu ","ON W ROSEDALE AVE FROM N OTTAWA AVE (7640 W) TO N CANFIELD AVE (7829 W)"
"27849",2024,41,10867.5,"Streets & Transportation","ADA - Street Resurfacing Menu ","ON W THORNDALE AVE FROM N AVONDALE AVE (6700 W) TO N EAST CIRCLE AVE (6900 W)"
"27850",2024,41,7245,"Streets & Transportation","ADA - Street Resurfacing Menu ","ON W THORNDALE AVE FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7900 W)"
"27851",2024,41,660,"Streets & Transportation","Miscellaneous CDOT Projects ","6100 N NEVA AVE"
"27852",2024,41,660,"Streets & Transportation","Miscellaneous CDOT Projects ","7166 N OZARK AVE"
"27853",2024,41,20485.02,"Streets & Transportation","Miscellaneous CDOT Projects ","7278 W HIGGINS AVE"
"27854",2024,41,864,"Streets & Transportation","Miscellaneous CDOT Projects ","7300 N ORIOLE AVE"
"27855",2024,41,252293.31,"Streets & Transportation","Street Resurfacing Menu ","ON N EAST CIRCLE AVE FROM N NICOLET AVE (5730 N) TO N NINA AVE (6000 N)"
"27856",2024,41,54872.91,"Streets & Transportation","Street Resurfacing Menu ","ON N NASHVILLE AVE FROM W FOSTER AVE (5200 N) TO W HIGGINS AVE (5300 N)"
"27857",2024,41,89649.99,"Streets & Transportation","Street Resurfacing Menu ","ON N NATCHEZ AVE FROM W BALMORAL AVE (5400 N) TO W GREGORY ST (5530 N)"
"27858",2024,41,166642.05,"Streets & Transportation","Street Resurfacing Menu ","ON N NAVARRE AVE FROM N NASHOTAH AVE (5940 N) TO N NETTLETON AVE (6100 N)"
"27859",2024,41,40486.75,"Streets & Transportation","Street Resurfacing Menu ","ON N NEW ENGLAND AVE FROM 4822 N TO W STRONG ST (4900 N)"
"27860",2024,41,53434.29,"Streets & Transportation","Street Resurfacing Menu ","ON N NORMANDY AVE FROM W STRONG ST (4900 N) TO W ARGYLE ST (5000 N)"
"27861",2024,41,52578.89,"Streets & Transportation","Street Resurfacing Menu ","ON N OAK PARK AVE FROM W STRONG ST (4899 N) TO W ARGYLE ST (5000 N)"
"27862",2024,41,46021.7,"Streets & Transportation","Street Resurfacing Menu ","ON N OLMSTED AVE FROM N OLIPHANT AVE (6700 N) TO N OSHKOSH AVE (6740 N)"
"27863",2024,41,28185.12,"Streets & Transportation","Street Resurfacing Menu ","ON N OSHKOSH AVE FROM 6700 N TO N NORTHWEST HWY (6740 N)"
"27864",2024,41,78957.44,"Streets & Transportation","Street Resurfacing Menu ","ON N RUTHERFORD AVE FROM 5025 N TO W FOSTER AVE (5200 N)"
"27865",2024,41,34839.78,"Streets & Transportation","Street Resurfacing Menu ","ON N SAYRE AVE FROM W HIGGINS AVE (5442 N) TO W BALMORAL AVE (5400 N)"
"27866",2024,41,62085.5,"Streets & Transportation","Street Resurfacing Menu ","ON W ARDMORE AVE FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7899 W)"
"27867",2024,41,98961.47,"Streets & Transportation","Street Resurfacing Menu ","ON W BALMORAL AVE FROM N NEW ENGLAND AVE (6830 W) TO N NORDICA AVE (7000 W)"
"27868",2024,41,115232.06,"Streets & Transportation","Street Resurfacing Menu ","ON W ROSEDALE AVE FROM N OTTAWA AVE (7640 W) TO N CANFIELD AVE (7829 W)"
"27869",2024,41,125977.36,"Streets & Transportation","Street Resurfacing Menu ","ON W THORNDALE AVE FROM N AVONDALE AVE (6700 W) TO N EAST CIRCLE AVE (6900 W)"
"27870",2024,41,64502.75,"Streets & Transportation","Street Resurfacing Menu ","ON W THORNDALE AVE FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7900 W)"
"27871",2024,41,62467.17,"Streets & Transportation","Street Resurfacing Menu ","ON W VICTORIA ST FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7900 W)"
"27872",2024,41,2440,"Streets & Transportation","Street Speed Hump Menu ","$2,440.00"
"27873",2024,41,2440,"Streets & Transportation","Street Speed Hump Menu ","ON W IMLAY ST FROM N NEWCASTLE AVE (6800 W) TO N NEW ENGLAND AVE (6830 W)"
"27874",2024,42,20013.84,"Streets & Transportation","Alley Apron Menu ","411 N DEARBORN ST"
"27875",2024,42,17613.29,"Streets & Transportation","Alley Resurfacing Menu ","111 W ILLINOIS ST; W ILLINOIS ST & N CLARK ST&N LA SALLE DR & W HUBBARD ST"
"27876",2024,42,11494.99,"Streets & Transportation","Alley Resurfacing Menu ","150 W SUPERIOR ST; W SUPERIOR ST & N LA SALLE DR&N WELLS ST & W CHICAGO AVE"
"27877",2024,42,21504.42,"Streets & Transportation","Alley Resurfacing Menu ","15 W DELAWARE PL; W DELAWARE PL & N DEARBORN ST&N STATE ST & W CHESTNUT ST"
"27878",2024,42,33125.34,"Streets & Transportation","Alley Resurfacing Menu ","E WACKER DR & N STATE ST&N WABASH AVE & E HADDOCK PL"
"27879",2024,42,725,"Streets & Transportation","Alley Speed Hump Menu ","N STATE ST & E RANDOLPH ST&E BENTON PL & N WABASH AVE"
"27880",2024,42,2441.68,"Streets & Transportation","Curb & Gutter Menu ","N LAKE SHORE DR & E OAK ST"
"27881",2024,42,16171.14,"Streets & Transportation","Curb & Gutter Menu ","ON N NEW ST FROM E RIVER DR (410 N) TO E NORTH WATER ST (430 N)"
"27882",2024,42,43292.42,"Streets & Transportation","Left-Turn Arrow Menu ","N MICHIGAN AVE & E WACKER DR"
"27883",2024,42,563.44,"Streets & Transportation","Miscellaneous CDOT Projects ","360 W OHIO ST"
"27884",2024,42,3000,"Streets & Transportation","Miscellaneous CDOT Projects ","ON E GRAND AVE FROM N LAKE SHORE DR (486 E) TO N STREETER DR (700 E)"
"27885",2024,42,15100,"Plants, Gardens, & Sustainability","Native/Butterfly Garden 42nd Ward 2024 Menu","337 E RANDOLPH ST"
"27886",2024,42,10715.33,"Streets & Transportation","Sidewalk Menu ","126 E CHESTNUT ST"
"27887",2024,42,42143.77,"Streets & Transportation","Sidewalk Menu ","230 W SUPERIOR ST"
"27888",2024,42,63099.91,"Streets & Transportation","Sidewalk Menu ","530 E GRAND AVE"
"27889",2024,42,14627.01,"Streets & Transportation","Sidewalk Menu ","919 N DEARBORN ST"
"27890",2024,42,15148.92,"Streets & Transportation","Sidewalk Menu ","E DELAWARE PL & N WABASH AVE"
"27891",2024,42,36864.44,"Streets & Transportation","Street Bump Outs Menu ","N STATE ST & W HURON ST"
"27892",2024,42,47072.71,"Streets & Transportation","Street Resurfacing Menu ","N LAKE SHORE DR & N LSD WACKER DR XR; 323 E WACKER DR"
"27893",2024,42,90036.33,"Streets & Transportation","Street Resurfacing Menu ","ON E GRAND AVE FROM N LSD GRAND AV ER (500 E) TO N STREETER DR (700 E)"
"27894",2024,42,52829.25,"Streets & Transportation","Street Resurfacing Menu ","ON E ILLINOIS ST FROM 200 E TO N WABASH LOWER AVE (40 E)"
"27895",2024,42,111969.34,"Streets & Transportation","Street Resurfacing Menu ","ON N RUSH ST FROM E DELAWARE PL (900 N) TO E CEDAR ST (1101 N)"
"27896",2024,42,25626.49,"Streets & Transportation","Street Resurfacing Menu ","ON N RUSH ST FROM E HUBBARD ST (430 N) TO E ILLINOIS ST (500 N)"
"27897",2024,42,63494.2,"Streets & Transportation","Street Resurfacing Menu ","ON W ERIE ST FROM N KINGSBURY ST (500 W) TO N LARRABEE ST (600 W)"
"27898",2024,42,43414.42,"Streets & Transportation","Street Resurfacing Menu ","ON W HURON ST FROM N STATE ST (0 E) TO N DEARBORN ST (50 W)"
"27899",2024,42,38927.16,"Streets & Transportation","Street Resurfacing Menu ","ON W ILLINOIS ST FROM N CLARK ST (100 W) TO N LA SALLE DR (140 W)"
"27900",2024,42,80739.59,"Streets & Transportation","Street Resurfacing Menu ","ON W ILLINOIS ST FROM N ORLEANS ST (340 W) TO N KINGSBURY ST (400 W)"
"27901",2024,42,56241.11,"Streets & Transportation","Street Resurfacing Menu ","ON W ILLINOIS ST FROM N STATE ST (0 E) TO N DEARBORN ST (50 W)"
"27902",2024,42,45068.55,"Streets & Transportation","Street Resurfacing Menu ","ON W OHIO ST FROM 417 W TO N KINGSBURY ST (500 W)"
"27903",2024,42,2000,"Streets & Transportation","Street Speed Hump Menu ","N COLUMBUS DR & E SOUTH WATER ST"
"27904",2024,42,244468,"Beautification","Viaduct Improvement Menu ","$244,468.00"
"27905",2024,42,3382.02,"Beautification","Viaduct Improvement Menu ","ON N WABASH LOWER AVE FROM E KINZIE ST (400 N) TO E ILLINOIS ST (500 N)"
"27906",2024,43,511.71,"Streets & Transportation","Alley Apron Menu ","1852 N SHEFFIELD AVE"
"27907",2024,43,11094.74,"Streets & Transportation","Alley Resurfacing Menu ","W ARMITAGE AVE & N LARRABEE ST&N HOWE ST & W WILLOW ST; 605 W ARMITAGE AVE"
"27908",2024,43,18289.55,"Streets & Transportation","Arterial Street Bump Outs Menu ","N SHEFFIELD AVE & W MONTANA ST"
"27909",2024,43,660,"Streets & Transportation","Miscellaneous CDOT Projects ","2534 N SHEFFIELD AVE"
"27910",2024,43,27504.91,"Streets & Transportation","Pavement Markings Menu ","ON W DICKENS AVE FROM N STOCKTON DR (280 W) TO N LINCOLN PARK WEST (300 W)"
"27911",2024,43,22752.61,"Streets & Transportation","Sidewalk Menu ","$22,752.61"
"27912",2024,43,40254.47,"Streets & Transportation","Street Bump Outs Menu ","N CLEVELAND AVE & W WISCONSIN ST"
"27913",2024,43,7146.01,"Streets & Transportation","Street Bump Outs Menu ","N SEDGWICK ST & W EUGENIE ST"
"27914",2024,43,23493.92,"Streets & Transportation","Street Bump Outs Menu ","N WELLS ST & W MENOMONEE ST"
"27915",2024,43,600000,"Lighting","Street Light Arterial Menu ","ON W ARMITAGE AVE FROM N HALSTED ST (800 W) TO N BISSELL ST (930 W)"
"27916",2024,43,60000,"Lighting","Street Light Arterial Menu ","$60,000.00"
"27917",2024,43,172000,"Lighting","Street Light Residential Staggered Piggy Back Menu ","ON N HUDSON AVE FROM W MENOMONEE ST (1800 N) TO W WISCONSIN ST (1900 N)"
"27918",2024,43,30000,"Lighting","Street Light Residential Staggered Piggy Back Menu ","ON N LAKEVIEW AVE FROM W FULLERTON PKWY (2400 N) TO W DEMING PL (2600 N)"
"27919",2024,43,295206.91,"Lighting","Street Light Residential Staggered Piggy Back Menu ","ON W WRIGHTWOOD AVE FROM N LAKEVIEW AVE (400 W) TO N CLARK ST (600 W)"
