"","description","costA","costB","ward","program","year","cost"
"218","ON S INDIANA AVE FROM E 70TH ST (7000 S) TO E 71ST ST 1.00 ","42,139.00",NA,"6","Street Resurfacing Menu",2016,42139
"219","ON S ADA ST FROM W 70TH ST (7000 S) TO W 71ST ST (7100 1.00 ","47,101.00",NA,"6","Street Resurfacing Menu",2016,47101
"220","ON S KEEFE AVE FROM S SOUTH CHICAGO AVE (6815 S) TO 1.00 ","78,909.00",NA,"6","Street Resurfacing Menu",2016,78909
"221","ON W 79TH ST FROM S LANGLEY AVE (700 E) TO S DR 3.00 ","40,122.00",NA,"6","Street Resurfacing Menu",2016,40122
"222","ON E 75TH ST FROM S CHAMPLAIN AVE (630 E) TO S 1.00 ","30,000.00",NA,"6","Street Resurfacing Menu",2016,30000
"223","ON S LOWE AVE FROM W 70TH ST (7000 S) TO W 71ST ST 1.00 ","46,543.00",NA,"6","Street Resurfacing Menu",2016,46543
"224","ON W 78TH ST FROM S WALLACE ST (600 W) TO S 3.00 ","66,659.00",NA,"6","Street Resurfacing Menu",2016,66659
"225","ON E 89TH PL FROM S ST LAWRENCE AVE (600 E) TO S 1.00 ","38,994.00",NA,"6","Street Resurfacing Menu",2016,38994
"226","ON E 73RD ST FROM S MICHIGAN AVE (100 E) TO S STATE 2.00 ","64,470.00",NA,"6","Street Resurfacing Menu",2016,64470
"227","ON E 73RD ST FROM S DR MARTIN LUTHER KING JR DR (400 2.00 ","64,708.00",NA,"6","Street Resurfacing Menu",2016,64708
"228","ON S ADA ST FROM W 70TH ST (7000 S) TO W 71ST ST (7100 1.00 ","3,700.00",NA,"6","Street Speed Hump Menu",2016,3700
"229","2016 Menu Ryan Harris Park - New Playground 200000.00 ","200,000.00",NA,"6","Miscellaneous Other",2016,200000
"230","7511 S SOUTH SHORE DR 0.00 ","38,627.00",NA,"7","Sidewalk Menu",2016,38627
"231","E 98TH ST & S VAN VLISSINGEN RD 1.00 ","9,216.00",NA,"7","Street Resurfacing Menu",2016,9216
"232","ON E 81ST ST FROM S OGLESBY AVE (2330 E) TO S YATES 1.00 ","35,186.00",NA,"7","Street Resurfacing Menu",2016,35186
"233","ON E 86TH ST FROM S PHILLIPS AVE (2430 E) TO S ESSEX 1.00 ","19,915.00",NA,"7","Street Resurfacing Menu",2016,19915
"234","ON E 82ND ST FROM S OGLESBY AVE (2330 E) TO S YATES 1.00 ","23,346.00",NA,"7","Street Resurfacing Menu",2016,23346
"235","ON S YATES AVE FROM E 99TH ST (9900 S) TO E 100TH ST 1.00 ","50,159.00",NA,"7","Street Resurfacing Menu",2016,50159
"236","ON S CRANDON AVE FROM E 92ND ST (9200 S) TO E 92ND PL 1.00 ","19,435.00",NA,"7","Street Resurfacing Menu",2016,19435
"237","ON S YATES AVE FROM E 105TH ST (10500 S) TO E 106TH ST 1.00 ","42,101.00",NA,"7","Street Resurfacing Menu",2016,42101
"238","ON E 86TH ST FROM S ESSEX AVE (2500 E) TO S KINGSTON 1.00 ","33,928.00",NA,"7","Street Resurfacing Menu",2016,33928
"239","ON S MANISTEE AVE FROM E 94TH ST (9400 S) TO E 95TH ST 1.00 ","81,417.00",NA,"7","Street Resurfacing Menu",2016,81417
"240","ON S ESSEX AVE FROM E 86TH ST (8600 S) TO S SOUTH 2.00 ","67,500.00",NA,"7","Street Resurfacing Menu",2016,67500
"241","ON S CRANDON AVE FROM E 102ND ST (10200 S) TO E 103RD 1.00 ","61,177.00",NA,"7","Street Resurfacing Menu",2016,61177
"242","ON S PHILLIPS AVE FROM E 85TH ST (8500 S) TO E 86TH ST 1.00 ","45,438.00",NA,"7","Street Resurfacing Menu",2016,45438
"243","ON S VAN VLISSINGEN RD FROM E 98TH ST (9800 S) TO E 3.00 ","182,267.00",NA,"7","Street Resurfacing Menu",2016,182267
"244","ON S OGLESBY AVE FROM E 102ND ST (10200 S) TO E 103RD 1.00 ","41,543.00",NA,"7","Street Resurfacing Menu",2016,41543
"245","ON S OGLESBY AVE FROM E 101ST ST (10100 S) TO E 103RD 2.00 ","130,222.00",NA,"7","Street Light Piggy Back",2016,130222
"246","ON S MARQUETTE AVE FROM E 79TH ST (7900 S) TO E 81ST ","157,200.00",NA,"7","Street Light Residential",2016,157200
"247","7408 S PHILLIPS AVE ","255.00",NA,"7","Traffic Signal",2016,255
"248","ON S CHAPPEL AVE FROM E 82ND ST (8200 S) TO E 83RD ST 0.00 ","7,625.00",NA,"8","Curb & Gutter Menu",2016,7625
"249","ON S DREXEL AVE FROM E 79TH ST (7900 S) TO E 80TH ST 0.00 ","9,647.00",NA,"8","Curb & Gutter Menu",2016,9647
"250","8239 S EVANS AVE 0.00 ","3,093.00",NA,"8","Sidewalk Menu",2016,3093
"251","ON S CHAPPEL AVE FROM E 77TH ST (7700 S) TO E 78TH ST 0.00 ","72,576.00",NA,"8","Sidewalk Menu",2016,72576
"252","ON S PAXTON AVE FROM E 84TH ST (8400 S) TO S SOUTH 0.00 ","15,028.00",NA,"8","Sidewalk Menu",2016,15028
"253","8758 S KENWOOD AVE 0.00 ","18,062.00",NA,"8","Sidewalk Menu",2016,18062
"254","ON S MERRILL AVE FROM E 77TH ST (7700 S) TO E 78TH ST 0.00 ","14,473.00",NA,"8","Sidewalk Menu",2016,14473
"255","ON S DANTE AVE FROM E 82ND ST (8200 S) TO E 83RD ST 0.00 ","29,448.00",NA,"8","Sidewalk Menu",2016,29448
"256","ON S KIMBARK AVE FROM E 87TH ST (8700 S) TO E 87TH PL 0.00 ","4,512.00",NA,"8","Sidewalk Menu",2016,4512
"257","8331 S DANTE AVE 0.00 ","4,457.00",NA,"8","Sidewalk Menu",2016,4457
"258","9529 S GREENWOOD AVE 0.00 ","6,181.00",NA,"8","Sidewalk Menu",2016,6181
"259","ON S OGLESBY AVE FROM E 85TH ST (8500 S) TO S SOUTH 0.00 ","14,938.00",NA,"8","Sidewalk Menu",2016,14938
"260","1738-1740 E 91ST PL 0.00 ","12,933.00",NA,"8","Sidewalk Menu",2016,12933
"261","ON E 98TH ST FROM S COTTAGE GROVE AVE (800 E) TO S 1.00 ","44,346.00",NA,"8","Street Resurfacing Menu",2016,44346
"262","1300 E 88TH PL 1.00 ","29,227.00",NA,"8","Street Resurfacing Menu",2016,29227
"263","ON E 98TH ST FROM S GREENWOOD AVE (1100 E) TO S 1.00 ","29,543.00",NA,"8","Street Resurfacing Menu",2016,29543
"264","ON E 98TH ST FROM S DREXEL AVE (900 E) TO S INGLESIDE 1.00 ","51,184.00",NA,"8","Street Resurfacing Menu",2016,51184
"265","ON E 90TH ST FROM S ST LAWRENCE AVE (600 E) TO S 2.00 ","52,685.00",NA,"8","Street Resurfacing Menu",2016,52685
"266","ON E 98TH ST FROM S UNIVERSITY AVE (1130 E) TO S 1.00 ","44,033.00",NA,"8","Street Resurfacing Menu",2016,44033
"267","ON E 98TH ST FROM S ELLIS AVE (1000 E) TO S DOBSON 1.00 ","36,685.00",NA,"8","Street Resurfacing Menu",2016,36685
"268","ON S HARPER AVE FROM E 90TH ST (9000 S) TO E 91ST ST 1.00 ","59,145.00",NA,"8","Street Resurfacing Menu",2016,59145
"269","ON S CORNELL AVE FROM E 90TH ST (9000 S) TO E 91ST ST 2.00 ","48,724.00",NA,"8","Street Resurfacing Menu",2016,48724
"270","ON E 92ND ST FROM S COTTAGE GROVE AVE (800 E) TO S 1.00 ","32,746.00",NA,"8","Street Resurfacing Menu",2016,32746
"271","ON E 98TH ST FROM S DOBSON AVE (1030 E) TO S 1.00 ","29,326.00",NA,"8","Street Resurfacing Menu",2016,29326
"272","ON E 98TH ST FROM S INGLESIDE AVE (930 E) TO S ELLIS 1.00 ","29,598.00",NA,"8","Street Resurfacing Menu",2016,29598
"273","ON E 98TH ST FROM S WOODLAWN AVE (1200 E) TO S 1.00 ","26,456.00",NA,"8","Street Resurfacing Menu",2016,26456
"274","ON S EAST END AVE FROM E 85TH ST (8500 S) TO E 87TH ST 4.00 ","114,237.00",NA,"8","Street Resurfacing Menu",2016,114237
"275","ON E 98TH ST FROM S MARYLAND AVE (840 E) TO S 1.00 ","29,662.00",NA,"8","Street Resurfacing Menu",2016,29662
"276","ON S EUCLID AVE FROM E 85TH ST (8500 S) TO E 86TH ST 1.00 ","3,700.00",NA,"8","Street Speed Hump Menu",2016,3700
"277","8101 S EUCLID AVE 1.00 ","450.00",NA,"8","Street Light Upgrade",2016,450
"278","9358 S WOODLAWN AVE 1.00 ","450.00",NA,"8","Street Light Upgrade",2016,450
"279","ON S DORCHESTER AVE FROM E 79TH ST (7900 S) TO E 80TH Upgrade 5 Residential Fixtures 5.00 ","2,000.00",NA,"8","Street Light Upgrade",2016,2000
"280","ON S CREGIER AVE FROM E 89TH ST (8900 S) TO E 91ST ST 2.00 ","58,800.00",NA,"8","Street Light Residential",2016,58800
"281","ON S GREENWOOD AVE FROM E 95TH ST (9500 S) TO E 97TH 2.00 ","156,000.00",NA,"8","Street Light Residential",2016,156000
"282","ON S RIDGELAND AVE FROM E 89TH ST (8900 S) TO E 91ST 2.00 ","156,000.00",NA,"8","Street Light Residential",2016,156000
"283","ON E 89TH ST FROM S ST LAWRENCE AVE (600 E) TO S 2.00 ","58,800.00",NA,"8","Street Light Residential",2016,58800
"284","ON W 100TH PL FROM 414 W TO S EGGLESTON AVE (400 W) 1.00 ","204.00",NA,"9","Bollard Menu",2016,204
"285","ON E 101ST PL FROM 650 E TO S ST LAWRENCE AVE (600 E) 1.00 ","205.00",NA,"9","Bollard Menu",2016,205
"286","721 E 103RD ST 0.00 ","38,438.00",NA,"9","Sidewalk Menu",2016,38438
"287","ON E 104TH ST FROM S INDIANA AVE (200 E) TO S FOREST 1.00 ","31,272.00",NA,"9","Street Resurfacing Menu",2016,31272
"288","ON S EBERHART AVE FROM E 130TH ST (13000 S) TO E 131ST 1.00 ","56,763.00",NA,"9","Street Resurfacing Menu",2016,56763
"289","ON E 87TH PL FROM S DR MARTIN LUTHER KING JR DR (400 1.00 ","36,523.00",NA,"9","Street Resurfacing Menu",2016,36523
"290","ON S MARYLAND AVE FROM E 104TH ST (10400 S) TO E 1.00 ","40,458.00",NA,"9","Street Resurfacing Menu",2016,40458
"291","ON S FOREST AVE FROM E 94TH ST (9400 S) TO E 95TH ST 1.00 ","51,207.00",NA,"9","Street Resurfacing Menu",2016,51207
"292","ON E 122ND ST FROM S STATE ST (0 E) TO S MICHIGAN AVE 1.00 ","46,236.00",NA,"9","Street Resurfacing Menu",2016,46236
"293","ON S WENTWORTH AVE FROM W 99TH ST (9900 S) TO W 1.00 ","71,205.00",NA,"9","Street Resurfacing Menu",2016,71205
"294","ON S EDBROOKE AVE FROM E 112TH ST (11200 S) TO E 1.00 ","59,747.00",NA,"9","Street Resurfacing Menu",2016,59747
"295","ON E 103RD PL FROM S COTTAGE GROVE AVE (700 E) TO S 1.00 ","53,496.00",NA,"9","Street Resurfacing Menu",2016,53496
"296","ON E 89TH PL FROM S PRAIRIE AVE (300 E) TO S INDIANA 1.00 ","45,814.00",NA,"9","Street Resurfacing Menu",2016,45814
"297","ON E BRAYTON ST FROM S STATE ST (0 E) TO S MICHIGAN 1.00 ","39,000.00",NA,"9","Street Resurfacing Menu",2016,39000
"298","ON S VERNON AVE FROM E 133RD ST (13300 S) TO E 134TH 1.00 ","35,784.00",NA,"9","Street Resurfacing Menu",2016,35784
"299","ON S EBERHART AVE FROM E 133RD ST (13300 S) TO E 1.00 ","27,828.00",NA,"9","Street Resurfacing Menu",2016,27828
"300","ON S VERNON AVE FROM E 104TH ST (10400 S) TO E 105TH 1.00 ","72,938.00",NA,"9","Street Resurfacing Menu",2016,72938
"301","ON S RHODES AVE FROM E 104TH ST (10400 S) TO E 105TH 2.00 ","44,365.00",NA,"9","Street Resurfacing Menu",2016,44365
"302","ON S EBERHART AVE FROM E 104TH ST (10400 S) TO E 1.00 ","45,474.00",NA,"9","Street Resurfacing Menu",2016,45474
"303","ON E 126TH ST FROM S HARVARD AVE (330 W) TO S 1.00 ","33,266.00",NA,"9","Street Resurfacing Menu",2016,33266
"304","ON S PARNELL AVE FROM W 100TH ST (10000 S) TO W 2.00 ","93,679.00",NA,"9","Street Resurfacing Menu",2016,93679
"305","ON S WABASH AVE FROM E 124TH PL (12440 S) TO E 125TH 1.00 ","40,437.00",NA,"9","Street Resurfacing Menu",2016,40437
"306","ON S INDIANA AVE FROM E 109TH ST (10900 S) TO E 111TH 4.00 ","92,506.00",NA,"9","Street Resurfacing Menu",2016,92506
"307","ON E 113TH ST FROM S FRONT AVE (440 E) TO S COTTAGE 1.00 ","29,180.00",NA,"9","Street Resurfacing Menu",2016,29180
"308","ON E 91ST ST FROM S WABASH AVE (40 E) TO S MICHIGAN 1.00 ","31,973.00",NA,"9","Street Resurfacing Menu",2016,31973
"309","ON S CALUMET AVE FROM E 101ST ST (10100 S) TO E 102ND 1.00 ","51,147.00",NA,"9","Street Resurfacing Menu",2016,51147
"310","ON S CALUMET AVE FROM E 100TH ST (10000 S) TO E 101ST 1.00 ","51,781.00",NA,"9","Street Resurfacing Menu",2016,51781
"311","ON S FOREST AVE FROM E 103RD ST (10300 S) TO E 105TH 2.00 ","98,772.00",NA,"9","Street Resurfacing Menu",2016,98772
"312","10616 S EDBROOKE AVE 141.00 ","141.00",NA,"9","Traffic Signal",2016,141
"313","E 96TH ST & S MANISTEE AVE&E 97TH ST & S MUSKEGON 1.00 ","90,000.00",NA,"10","Concrete Alley Menu",2016,90000
"314","3733 E 106TH ST 0.00 ","14,939.00",NA,"10","Sidewalk Menu",2016,14939
"315","ON S BRAINARD AVE FROM S BRANDON AVE (13546 S) TO E 0.00 ","32,819.00",NA,"10","Sidewalk Menu",2016,32819
"316","10632-10636 S MACKINAW AVE 0.00 ","8,794.00",NA,"10","Sidewalk Menu",2016,8794
"317","10214-10216 S EWING AVE 0.00 ","9,654.00",NA,"10","Sidewalk Menu",2016,9654
"318","2945 E 97TH ST 0.00 ","3,096.00",NA,"10","Sidewalk Menu",2016,3096
"319","10507 S AVENUE L 0.00 ","10,965.00",NA,"10","Sidewalk Menu",2016,10965
"320","3028 E 96TH ST 0.00 ","14,888.00",NA,"10","Sidewalk Menu",2016,14888
"321","3724 E 112TH ST 0.00 ","10,865.00",NA,"10","Sidewalk Menu",2016,10865
"322","9839-9859 S OGLESBY AVE 0.00 ","7,314.00",NA,"10","Sidewalk Menu",2016,7314
"323","2834 E 130TH ST 0.00 ","14,908.00",NA,"10","Sidewalk Menu",2016,14908
"324","13217 S ESCANABA AVE 0.00 ","6,354.00",NA,"10","Sidewalk Menu",2016,6354
"325","10755 S AVENUE F 0.00 ","6,462.00",NA,"10","Sidewalk Menu",2016,6462
"326","10505 S EWING AVE 0.00 ","21,886.00",NA,"10","Sidewalk Menu",2016,21886
"327","12758 S SAGINAW AVE 0.00 ","10,203.00",NA,"10","Sidewalk Menu",2016,10203
"328","10449 S AVENUE F 0.00 ","10,611.00",NA,"10","Sidewalk Menu",2016,10611
"329","13346 S CARONDOLET AVE 0.00 ","6,281.00",NA,"10","Sidewalk Menu",2016,6281
"330","10307-10309 S EWING AVE 0.00 ","8,816.00",NA,"10","Sidewalk Menu",2016,8816
"331","10511 S AVENUE F 0.00 ","3,018.00",NA,"10","Sidewalk Menu",2016,3018
"332","2821 E 96TH ST 0.00 ","4,013.00",NA,"10","Sidewalk Menu",2016,4013
"333","3424 E 112TH ST 0.00 ","11,971.00",NA,"10","Sidewalk Menu",2016,11971
"334","13425-13433 S HOUSTON AVE 0.00 ","11,305.00",NA,"10","Sidewalk Menu",2016,11305
"335","13451 S BRANDON AVE 0.00 ","7,580.00",NA,"10","Sidewalk Menu",2016,7580
"336","13057 S AVENUE O 0.00 ","5,851.00",NA,"10","Sidewalk Menu",2016,5851
"337","ON S EXCHANGE AVE FROM E 131ST ST (13100 S) TO E 1.00 ","82,488.00",NA,"10","Street Resurfacing Menu",2016,82488
"338","ON E 136TH ST FROM S CALHOUN AVE (2526 E) TO S 2.00 ","55,680.00",NA,"10","Street Resurfacing Menu",2016,55680
"339","ON E 99TH ST FROM S MANISTEE AVE (2799 E) TO S 1.00 ","47,654.00",NA,"10","Street Resurfacing Menu",2016,47654
"340","ON E 96TH ST FROM S AVENUE N (3500 E) TO S EWING AVE 3.00 ","167,157.00",NA,"10","Street Resurfacing Menu",2016,167157
"341","ON E 110TH ST FROM S BUFFALO AVE (3300 E) TO S GREEN 1.00 ","42,173.00",NA,"10","Street Resurfacing Menu",2016,42173
"342","ON S BALTIMORE AVE FROM E 95TH ST (9500 S) TO E 97TH 2.00 ","94,189.00",NA,"10","Street Resurfacing Menu",2016,94189
"343","ON E 99TH ST FROM S MUSKEGON AVE (2836 E) TO S 2.00 ","88,818.00",NA,"10","Street Resurfacing Menu",2016,88818
"344","2 Neighborhood Community Identifiers 150000.00 ","150,000.00",NA,"10","Miscellaneous Other",2016,150000
"345","9801 S AVENUE G Calumet Park - Park Improvements 100000.00 ","100,000.00",NA,"10","Miscellaneous Other",2016,100000
"346","11546 S AVENUE L Rowan Park- park improvements 75000.00 ","75,000.00",NA,"10","Miscellaneous Other",2016,75000
"347","3201 S WELLS ST 1.00 ","4,364.00",NA,"11","Alley Apron Menu",2016,4364
"348","W 45TH ST & S WALLACE ST&W 45TH PL & S NORMAL AVE 1.00 ","41,223.00",NA,"11","Alley Resurfacing Menu",2016,41223
"349","334 W 29TH ST 1.00 ","2,394.00",NA,"11","Alley Resurfacing Menu",2016,2394
"350","W 31ST ST & S WELLS ST&W 32ND ST & S PRINCETON AVE 1.00 ","34,666.00",NA,"11","Alley Resurfacing Menu",2016,34666
"351","W 31ST ST & S KEELEY ST&S LYMAN ST & S FARRELL ST 1.00 ","18,795.00",NA,"11","Alley Resurfacing Menu",2016,18795
"352","S ARCHER AVE & S ELIAS CT&S LYMAN ST & S BONFIELD 1.00 ","47,108.00",NA,"11","Alley Resurfacing Menu",2016,47108
"353","W 32ND ST & S UNION AVE&W 33RD ST & S EMERALD AVE 1.00 ","38,741.00",NA,"11","Alley Resurfacing Menu",2016,38741
"354","S EMERALD AVE & W 44TH PL&S HALSTED ST & W 45TH 1.00 ","13,664.00",NA,"11","Alley Resurfacing Menu",2016,13664
"355","S BROAD ST & S ARCHER AVE&S PITNEY CT & W 31ST ST 1.00 ","11,015.00",NA,"11","Alley Resurfacing Menu",2016,11015
"356","S UNION AVE & W 48TH ST&S HALSTED ST & W 48TH PL 1.00 ","11,193.00",NA,"11","Alley Resurfacing Menu",2016,11193
"357","W 31ST ST & S HALSTED ST&W 32ND ST & S EMERALD AVE 1.00 ","34,066.00",NA,"11","Alley Resurfacing Menu",2016,34066
"358","W 38TH PL & S NORMAL AVE&W PERSHING RD & S 1.00 ","27,215.00",NA,"11","Alley Resurfacing Menu",2016,27215
"359","W 35TH ST & S UNION AVE&W 34TH ST & S EMERALD AVE 1.00 ","52,149.00",NA,"11","Alley Resurfacing Menu",2016,52149
"360","W 47TH PL & S HALSTED ST&W 48TH ST & S UNION AVE 1.00 ","43,046.00",NA,"11","Alley Resurfacing Menu",2016,43046
"361","3419 S ABERDEEN ST ","3,500.00",NA,"11","Alley Speed Hump Menu",2016,3500
"362","W 43RD ST & S WALLACE ST&W 43RD PL & S PARNELL 1.00 ","1,400.00",NA,"11","Alley Speed Hump Menu",2016,1400
"363","S PRINCETON AVE & W 32ND ST&S WELLS ST & W 33RD ST 1.00 ","53,390.00",NA,"11","Concrete Alley Menu",2016,53390
"364","2801 S QUINN ST 0.00 ","2,231.00",NA,"11","Curb & Gutter Menu",2016,2231
"365","4228 S WALLACE ST 0.00 ","16,502.00",NA,"11","Curb & Gutter Menu",2016,16502
"366","ON S EMERALD AVE FROM W 46TH ST (4600 S) TO W 47TH 0.00 ","2,144.00",NA,"11","Curb & Gutter Menu",2016,2144
"367","3630 S WELLS ST 0.00 ","7,870.00",NA,"11","Curb & Gutter Menu",2016,7870
"368","2615 S SHIELDS AVE 0.00 ","15,900.00",NA,"11","Curb & Gutter Menu",2016,15900
"369","4553 S HALSTED ST 0.00 ","5,902.00",NA,"11","Curb & Gutter Menu",2016,5902
"370","2822-2828 S THROOP ST 0.00 ","7,656.00",NA,"11","Curb & Gutter Menu",2016,7656
"371","1250 S HALSTED ST 2.00 ","1,200.00",NA,"11","In-Road ""State Law Stop",2016,1200
"372","S HALSTED ST & W 34TH ST 1.00 ","671.00",NA,"11","Miscellaneous CDOT",2016,671
"373","4401 S ASHLAND AVE 1.00 ","1,700.00",NA,"11","Pavement Markings",2016,1700
"374","3029 S ARCH ST 0.00 ","15,491.00",NA,"11","Sidewalk Menu",2016,15491
"375","3011 S LLOYD AVE 0.00 ","7,714.00",NA,"11","Sidewalk Menu",2016,7714
"376","2825 S HALSTED ST 0.00 ","17,672.00",NA,"11","Sidewalk Menu",2016,17672
"377","ON S WALLACE ST FROM W 35TH ST (3500 S) TO W 36TH ST 0.00 ","8,132.00",NA,"11","Sidewalk Menu",2016,8132
"378","3216 S PARNELL AVE 0.00 ","6,468.00",NA,"11","Sidewalk Menu",2016,6468
"379","ON W 29TH ST FROM S PRINCETON AVE (300 W) TO S 0.00 ","4,011.00",NA,"11","Sidewalk Menu",2016,4011
"380","S CARPENTER ST & W 32ND PL 1.00 ","45,523.00",NA,"11","Street Resurfacing Menu",2016,45523
"381","ON W 46TH PL FROM S WALLACE ST (600 W) TO S NORMAL 1.00 ","54,324.00",NA,"11","Street Resurfacing Menu",2016,54324
"382","ON W 36TH ST FROM S LITUANICA AVE (900 W) TO S 1.00 ","1,850.00",NA,"11","Street Speed Hump Menu",2016,1850
"383","ON W 16TH ST FROM S HALSTED ST (800 W) TO S UNION 1.00 ","3,700.00",NA,"11","Street Speed Hump Menu",2016,3700
"384","ON W 29TH ST FROM S HALSTED ST (800 W) TO S POPLAR 1.00 ","3,700.00",NA,"11","Street Speed Hump Menu",2016,3700
"385","ON W 15TH ST FROM S MORGAN ST (1000 W) TO S 2.00 ","3,700.00",NA,"11","Street Speed Hump Menu",2016,3700
"386","ON W 37TH ST FROM S LITUANICA AVE (900 W) TO S 1.00 ","1,850.00",NA,"11","Street Speed Hump Menu",2016,1850
"387","ON W 32ND ST FROM S THROOP ST (1300 W) TO S BENSON 1.00 ","1,850.00",NA,"11","Street Speed Hump Menu",2016,1850
"388","ON S HILLOCK AVE FROM S LOCK ST (2820 S) TO S MARY Street Light Pole Painting 7.00 ","1,400.00",NA,"11","Street Light Pole Painting",2016,1400
"389","ON S HILLOCK AVE FROM W FULLER ST (2890 S) TO S 21.00 ","8,400.00",NA,"11","Street Light Upgrade",2016,8400
"390","ON S HILLOCK AVE FROM S LOCK ST (2820 S) TO S MARY 15.00 ","6,000.00",NA,"11","Street Light Upgrade",2016,6000
"391","ON S EMERALD AVE FROM W 26TH ST (2600 S) TO W 29TH 3.00 ","252,400.00",NA,"11","Street Light Residential",2016,252400
"392","ON S CANAL ST FROM W 31ST ST (3100 S) TO W 33RD ST 2.00 ","106,000.00",NA,"11","Street Light Residential",2016,106000
"393","S WALLACE ST & W 43RD ST POD camera at 43rd & Wallace 1.00 ","27,011.00",NA,"11","High Definition Camera",2016,27011
"394","W 29TH ST & S POPLAR AVE; W PERSHING RD & S 9.00 ","243,099.00",NA,"11","High Definition Camera",2016,243099
"395","W 40TH ST & S ARTESIAN AVE&W 42ND ST & S WESTERN 1.00 ","700.00",NA,"12","Alley Speed Hump Menu",2016,700
"396","W 40TH ST & S ARTESIAN AVE&W 42ND ST & S WESTERN 5.00 ","3,500.00",NA,"12","Alley Speed Hump Menu",2016,3500
"397","W PERSHING RD & S WESTERN AVE&W 40TH ST & S 4.00 ","2,800.00",NA,"12","Alley Speed Hump Menu",2016,2800
"398","ON W PERSHING RD FROM S HONORE ST (1828 W) TO S 1.00 ","1,400.00",NA,"12","Alley Speed Hump Menu",2016,1400
"399","ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 37TH ST 0.00 ","164,353.00",NA,"12","Curb & Gutter Menu",2016,164353
"400","ON W 36TH PL FROM S FRANCISCO AVE (2900 W) TO S ","3,493.00",NA,"12","Miscellaneous CDOT",2016,3493
"401","ON S WOOD ST FROM W 36TH ST (3600 S) TO W 37TH ST 0.00 ","21,109.00",NA,"12","Sidewalk Menu",2016,21109
"402","3230 W PERSHING RD 0.00 ","5,745.00",NA,"12","Sidewalk Menu",2016,5745
"403","3567 S ARCHER AVE 0.00 ","5,574.00",NA,"12","Sidewalk Menu",2016,5574
"404","ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST 0.00 ","38,361.00",NA,"12","Sidewalk Menu",2016,38361
"405","3722 S WOOD ST 0.00 ","1,870.00",NA,"12","Sidewalk Menu",2016,1870
"406","ON W 32ND PL FROM S ASHLAND AVE (1600 W) TO S 0.00 ","44,366.00",NA,"12","Sidewalk Menu",2016,44366
"407","3442 S BELL AVE 0.00 ","4,582.00",NA,"12","Sidewalk Menu",2016,4582
"408","4132 S MAPLEWOOD AVE 0.00 ","892.00",NA,"12","Sidewalk Menu",2016,892
"409","3435 S BELL AVE 0.00 ","2,701.00",NA,"12","Sidewalk Menu",2016,2701
"410","2818 W 36TH PL 0.00 ","1,604.00",NA,"12","Sidewalk Menu",2016,1604
"411","3603 S FRANCISCO AVE 0.00 ","2,081.00",NA,"12","Sidewalk Menu",2016,2081
"412","ON S PAULINA ST FROM S ARCHER AVE (3150 S) TO W 32ND 0.00 ","15,969.00",NA,"12","Sidewalk Menu",2016,15969
"413","3621 S HONORE ST 0.00 ","4,978.00",NA,"12","Sidewalk Menu",2016,4978
"414","3121-3123 W 40TH PL 0.00 ","5,758.00",NA,"12","Sidewalk Menu",2016,5758
"415","3444-3452 S WOOD ST 0.00 ","8,566.00",NA,"12","Sidewalk Menu",2016,8566
"416","ON S CHRISTIANA AVE FROM W 26TH ST (2600 S) TO W 1.00 ","15,013.00",NA,"12","Street Resurfacing Menu",2016,15013
"417","ON S SACRAMENTO AVE FROM W 36TH PL (3630 S) TO W 1.00 ","23,617.00",NA,"12","Street Resurfacing Menu",2016,23617
"418","ON W 42ND ST FROM S WESTERN BLVD (2400 W) TO S 1.00 ","16,540.00",NA,"12","Street Resurfacing Menu",2016,16540
"419","ON W 38TH ST FROM S WOOD ST (1800 W) TO S 3.00 ","83,144.00",NA,"12","Street Resurfacing Menu",2016,83144
"420","ON S WASHTENAW AVE FROM W 35TH PL (3530 S) TO W 1.00 ","31,639.00",NA,"12","Street Resurfacing Menu",2016,31639
"421","ON W 37TH PL FROM S SACRAMENTO AVE (3000 W) TO S 2.00 ","81,723.00",NA,"12","Street Resurfacing Menu",2016,81723
"422","ON S WINCHESTER AVE FROM W 38TH ST (3800 S) TO W 1.00 ","3,700.00",NA,"12","Street Speed Hump Menu",2016,3700
