"","description","costA","costB","ward","program","year","cost"
"1640","ON N LANSING AVE FROM N LEMONT AVE (5800 N) TO N 1.00 ","3,785.00",NA,"39","Street Resurfacing Menu",2013,3785
"1641","ON N KEDVALE AVE FROM W ROSEMONT AV (6300 N) TO W 3.00 ","54,255.00",NA,"39","Street Resurfacing Menu",2013,54255
"1642","ON W CULLOM AVE FROM N KEYSTONE AV (4040 W) TO N 1.00 ","71,009.00",NA,"39","Street Resurfacing Menu",2013,71009
"1643","ON N LEADER AVE FROM N LOUISE AVE (6000 N) TO N 1.00 ","3,615.00",NA,"39","Street Resurfacing Menu",2013,3615
"1644","ON N KILDARE AVE FROM W CARMEN AV (5100 N) TO W 1.00 ","47,345.00",NA,"39","Street Resurfacing Menu",2013,47345
"1645","ON N TRIPP AVE FROM W LAWRENCE AV (4800 N) TO W 1.00 ","47,559.00",NA,"39","Street Resurfacing Menu",2013,47559
"1646","ON N KILDARE AVE FROM N SAUGANASH AV (6081 N) TO W 1.00 ","48,562.00",NA,"39","Street Resurfacing Menu",2013,48562
"1647","ON N DRAKE AVE FROM W HOLLYWOOD AV (5700 N) TO W 1.00 ","34,728.00",NA,"39","Street Resurfacing Menu",2013,34728
"1648","ON N AVERS AVE FROM W GRANVILLE AV (6200 N) TO W 1.00 ","78,118.00",NA,"39","Street Resurfacing Menu",2013,78118
"1649","ON N KOLMAR AVE FROM W CARMEN AV (5100 N) TO W 1.00 ","40,688.00",NA,"39","Street Resurfacing Menu",2013,40688
"1650","W CARMEN AVE & N SPAULDING AVE 2.00 ","1,200.00",NA,"39","Floodlight Menu",2013,1200
"1651","W AGATITE AVE (4430 N) ","7,086.00",NA,"39","Floodlight Menu",2013,7086
"1652","4400 W BRYN MAWR AVE 1.00 ","600.00",NA,"39","Floodlight Menu",2013,600
"1653","ON W AGATITE AVE FROM N KILBOURN AVE (4500 W) TO N ","7,085.00",NA,"39","Floodlight Menu",2013,7085
"1654","ON N KNOX AVE FROM W SUNNYSIDE AVE (4500 N) TO W 4.00 ","5,900.00",NA,"39","Floodlight Menu",2013,5900
"1655","4515 W AGATITE AVE ","3,000.00",NA,"39","Street Light Arterial",2013,3000
"1656","6251 N LOWELL AVE 1.00 ","400.00",NA,"39","Street Light Upgrade",2013,400
"1657","ON N KENTON AVE FROM W AGATITE AVE (4430 N) TO W 4.00 ","1,400.00",NA,"39","Street Light Upgrade",2013,1400
"1658","ON W AGATITE AVE FROM N KILBOURN AVE (4500 W) TO N 4.00 ","1,400.00",NA,"39","Street Light Upgrade",2013,1400
"1659","ON N KENTON AVE FROM W AGATITE AVE (4430 N) TO W 4.00 ","1,600.00",NA,"39","Street Light Upgrade",2013,1600
"1660","ON N KNOX AVE FROM W SUNNYSIDE AVE (4500 N) TO W 2.00 ","700.00",NA,"39","Street Light Upgrade",2013,700
"1661","ON W BRYN MAWR AVE FROM N KOSTNER AVE (4400 W) 3.00 ","1,200.00",NA,"39","Street Light Upgrade",2013,1200
"1662","4514 W AGATITE AVE ","1,800.00",NA,"39","High Definition Camera",2013,1800
"1663","ON W BALMORAL AVE FROM W TO N VIRGINIA AV (3003 1.00 ","5,448.00",NA,"40","Alley Apron Menu",2013,5448
"1664","ON N FAIRFIELD AVE FROM N TO W ARDMORE AV (5800 N) 1.00 ","15,667.00",NA,"40","Alley Apron Menu",2013,15667
"1665","ON N OAKLEY AVE FROM N TO W AINSLIE ST (4900 N) 1.00 ","10,969.00",NA,"40","Alley Apron Menu",2013,10969
"1666","ON N MAPLEWOOD AVE FROM 6059 N TO W PETERSON AV 1.00 ","11,526.00",NA,"40","Alley Apron Menu",2013,11526
"1667","W FOSTER AVE & W WINONA ST & N WOLCOTT AVE & N 1.00 ","20,393.00",NA,"40","Alley Resurfacing Menu",2013,20393
"1668","N BOSWORTH AVE & W ARTHUR AVE & W SCHREIBER AVE 1.00 ","1,400.00",NA,"40","Alley Speed Hump Menu",2013,1400
"1669","N DAMEN AVE & W PETERSON AVE & W NORWOOD ST & N 1.00 ","700.00",NA,"40","Alley Speed Hump Menu",2013,700
"1670","ON N WOLCOTT AVE FROM W FOSTER AVE (5200 N) TO W 0.00 ","27,454.00",NA,"40","Curb & Gutter Menu",2013,27454
"1671","ON W ARTHUR AVE FROM N CLARK ST (1636 W) TO N 0.00 ","2,847.00",NA,"40","Curb & Gutter Menu",2013,2847
"1672","ON N RICHMOND ST FROM W BRYN MAWR AVE (5600 N) TO 0.00 ","877.00",NA,"40","Curb & Gutter Menu",2013,877
"1673","ON W SUMMERDALE AVE FROM N RAVENSWOOD AVE 0.00 ","22,085.00",NA,"40","Curb & Gutter Menu",2013,22085
"1674","N LINCOLN AVE & W BALMORAL AVE 1.00 ","12.00",NA,"40","In-Road ""State Law Stop",2013,12
"1675","W WINONA ST & N CALIFORNIA AVE 1.00 ","550.00",NA,"40","In-Road ""State Law Stop",2013,550
"1676","ON N MAPLEWOOD AVE FROM W GLENLAKE AV (6100 N) 0.00 ","1,050.00",NA,"40","Sidewalk Menu",2013,1050
"1677","N FAIRFIELD AVE & W ARDMORE AVE 0.00 ","2,117.00",NA,"40","Sidewalk Menu",2013,2117
"1678","ON N LEAVITT ST FROM W FARRAGUT AV (5232 N) TO W 0.00 ","3,706.00",NA,"40","Sidewalk Menu",2013,3706
"1679","ON N LEAVITT ST FROM W BERWYN AV (5300 N) TO W 1.00 ","32,245.00",NA,"40","Street Resurfacing Menu",2013,32245
"1680","ON W WINNEMAC AVE FROM N ROCKWELL ST (2600 W) TO 2.00 ","72,515.00",NA,"40","Street Resurfacing Menu",2013,72515
"1681","ON N HERMITAGE AVE FROM W BRYN MAWR AV (5600 N) 2.00 ","53,826.00",NA,"40","Street Resurfacing Menu",2013,53826
"1682","ON W OLIVE AVE FROM N ASHLAND AV (1600 W) TO N 2.00 ","66,913.00",NA,"40","Street Resurfacing Menu",2013,66913
"1683","ON N ROCKWELL ST FROM W GLENLAKE AV (6100 N) TO W 1.00 ","35,155.00",NA,"40","Street Resurfacing Menu",2013,35155
"1684","ON W GRANVILLE AVE FROM N MAPLEWOOD AV (2532 W) 5.00 ","39,587.00",NA,"40","Street Resurfacing Menu",2013,39587
"1685","ON W GLENLAKE AVE FROM N ROCKWELL ST (2600 W) TO 1.00 ","15,957.00",NA,"40","Street Resurfacing Menu",2013,15957
"1686","ON N FRANCISCO AVE FROM W BALMORAL AV (5400 N) TO 1.00 ","32,690.00",NA,"40","Street Resurfacing Menu",2013,32690
"1687","ON N TALMAN AVE FROM W ARDMORE AV (5800 N) TO W 2.00 ","65,574.00",NA,"40","Street Resurfacing Menu",2013,65574
"1688","ON N ARTESIAN AVE FROM W PETERSON AV (6000 N) TO W 2.00 ","70,694.00",NA,"40","Street Resurfacing Menu",2013,70694
"1689","ON N VIRGINIA AVE FROM W CATALPA AV (5500 N) TO W 1.00 ","41,104.00",NA,"40","Street Resurfacing Menu",2013,41104
"1690","ON N WINCHESTER AVE FROM W BERWYN AV (5300 N) TO 1.00 ","51,020.00",NA,"40","Street Resurfacing Menu",2013,51020
"1691","ON W WINONA ST FROM N WASHTENAW AV (2700 W) TO N 2.00 ","62,701.00",NA,"40","Street Resurfacing Menu",2013,62701
"1692","ON W CATALPA AVE FROM N ROCKWELL ST (2600 W) TO N 1.00 ","17,840.00",NA,"40","Street Resurfacing Menu",2013,17840
"1693","ON W HOOD AVE FROM N SEELEY AV (2032 W) TO N 2.00 ","31,949.00",NA,"40","Street Resurfacing Menu",2013,31949
"1694","ON W CARMEN AVE FROM N ROCKWELL ST (2600 W) TO N 2.00 ","75,902.00",NA,"40","Street Resurfacing Menu",2013,75902
"1695","ON W NORWOOD ST FROM N RAVENSWOOD (W) AV(1804 W) 2.00 ","71,356.00",NA,"40","Street Resurfacing Menu",2013,71356
"1696","ON N GREENVIEW AVE FROM W DEVON AVE (6400 N) TO W 2.00 ","41,389.00",NA,"40","Street Resurfacing Menu",2013,41389
"1697","ON W GUNNISON ST FROM N ROCKWELL ST (2600 W) TO N 2.00 ","60,177.00",NA,"40","Street Resurfacing Menu",2013,60177
"1698","ON W FARRAGUT AVE FROM N LEAVITT ST (2200 W) TO N 2.00 ","75,103.00",NA,"40","Street Resurfacing Menu",2013,75103
"1699","RIDGE AV (5970 N) ","40,974.00",NA,"40","Street Resurfacing Menu",2013,40974
"1700","ON W BERWYN AVE FROM N HOYNE AV (2100 W) TO N 1.00 ","41,936.00",NA,"40","Street Resurfacing Menu",2013,41936
"1701","ON N HERMITAGE AVE FROM W THORNDALE AV (5840 N) 1.00 ","33,320.00",NA,"40","Street Resurfacing Menu",2013,33320
"1702","ON W WINONA ST FROM N WESTERN AVE (2400 W) TO N 1.00 ","5,550.00",NA,"40","Street Speed Hump Menu",2013,5550
"1703","ON N FAIRFIELD AVE FROM W GLENLAKE AV (6100 N) TO W 1.00 ","3,700.00",NA,"40","Street Speed Hump Menu",2013,3700
"1704","ON N ARTESIAN AVE FROM W CATALPA AV (5500 N) TO W 1.00 ","3,700.00",NA,"40","Street Speed Hump Menu",2013,3700
"1705","ON N ARTESIAN AVE FROM W PETERSON AVE (6000 N) TO 1.00 ","2,000.00",NA,"40","Street Light Residential",2013,2000
"1706","6256 N CLARK ST 1.00 ","400.00",NA,"40","Street Light Upgrade",2013,400
"1707","5520 N VIRGINIA AVE Trees ","47,922.00",NA,"40","Miscellaneous Other",2013,47922
"1708","ON W THORNDALE AVE FROM 7747 W TO N OVERHILL AVE 1.00 ","2,759.00",NA,"41","Alley Apron Menu",2013,2759
"1709","ON N DELPHIA AVE FROM W CARMEN AV (5100 N) TO W 0.00 ","10,134.00",NA,"41","Curb & Gutter Menu",2013,10134
"1710","ON N OCTAVIA AVE FROM W COYLE AV (6932 N) TO W 0.00 ","32,256.00",NA,"41","Curb & Gutter Menu",2013,32256
"1711","ON N OCTAVIA AVE FROM W CATALPA AVE (5430 N) TO W DWM project ","31,881.00",NA,"41","Miscellaneous Other",2013,31881
"1712","5924 N WEST CIRCLE AVE West Circle Project ","86,000.00",NA,"41","Miscellaneous Other",2013,86000
"1713","N CENTRAL AVE & W PRATT AVE 1.00 ","4,000.00",NA,"41","Miscellaneous Other",2013,4000
"1714","ON W THORNDALE AVE FROM N CANFIELD AVE (7900 W) 0.00 ","3,627.00",NA,"41","Sidewalk Menu",2013,3627
"1715","ON N NOKOMIS AVE FROM N HIAWATHA AV (6424 N) TO N 1.00 ","101,327.00",NA,"41","Street Resurfacing Menu",2013,101327
"1716","ON N PONCHARTRAIN BLVD FROM N CALDWELL AV (6511 1.00 ","48,695.00",NA,"41","Street Resurfacing Menu",2013,48695
"1717","ON N OTTAWA AVE FROM W THORNDALE AV (5816 N) TO W 1.00 ","82,998.00",NA,"41","Street Resurfacing Menu",2013,82998
"1718","ON W ARDMORE AVE FROM N OTTAWA AV (7632 W) TO N 1.00 ","30,205.00",NA,"41","Street Resurfacing Menu",2013,30205
"1719","ON N JEAN AVE FROM N CALDWELL AV (6728 N) TO N 1.00 ","65,013.00",NA,"41","Street Resurfacing Menu",2013,65013
"1720","ON N MONT CLARE AVE FROM W GUNNISON ST (4800 N) TO 1.00 ","51,094.00",NA,"41","Street Resurfacing Menu",2013,51094
"1721","ON N MINNETONKA AVE FROM N CALDWELL AV (6439 N) 1.00 ","66,942.00",NA,"41","Street Resurfacing Menu",2013,66942
"1722","ON N NIXON AVE FROM W HAYES AV (6520 N) TO W 1.00 ","40,553.00",NA,"41","Street Resurfacing Menu",2013,40553
"1723","ON N MEDFORD AVE FROM N MCALPIN AV (6986 N) TO N 1.00 ","39,761.00",NA,"41","Street Resurfacing Menu",2013,39761
"1724","ON N OVERHILL AVE FROM W CLARENCE AV (6228 N) TO W 1.00 ","26,883.00",NA,"41","Street Resurfacing Menu",2013,26883
"1725","ON N DELPHIA AVE FROM W FOSTER AV (5200 N) TO W 0.50 ","26,541.00",NA,"41","Street Resurfacing Menu",2013,26541
"1726","ON N LORON AVE FROM N CALDWELL AV (6620 N) TO N 1.00 ","108,241.00",NA,"41","Street Resurfacing Menu",2013,108241
"1727","ON N JEAN AVE FROM N LEOTI AV (6809 N) TO N 1.00 ","75,357.00",NA,"41","Street Resurfacing Menu",2013,75357
"1728","ON W IMLAY ST FROM N NASHVILLE AV (6526 W) TO N 2.00 ","83,178.00",NA,"41","Street Resurfacing Menu",2013,83178
"1729","ON W COLUMBIA AVE FROM N AVONDALE AV (7757 W) TO 2.00 ","37,732.00",NA,"41","Street Resurfacing Menu",2013,37732
"1730","ON W PALATINE AVE FROM N ODELL AV (7331 W) TO N 2.00 ","58,136.00",NA,"41","Street Resurfacing Menu",2013,58136
"1731","ON W PRATT AVE FROM N OKETO AV (7400 W) TO N ORIOLE 4.00 ","79,851.00",NA,"41","Street Resurfacing Menu",2013,79851
"1732","ON W PRATT AVE FROM N HARLEM AV (7200 W) TO N 2.00 ","42,960.00",NA,"41","Street Resurfacing Menu",2013,42960
"1733","ON W SUMMERDALE AVE FROM N DELPHIA AV (8610 W) TO 2.00 ","80,875.00",NA,"41","Street Resurfacing Menu",2013,80875
"1734","LeHigh and Hiawatha - underpass ","3,000.00",NA,"41","Miscellaneous Other",2013,3000
"1735","N RUSH ST & E BELLEVUE PL&N LAKE SHORE DR & E 1.00 ","700.00",NA,"42","Alley Speed Hump Menu",2013,700
"1736","ON E BELLEVUE PL FROM N RUSH ST (12 E) TO N LAKE 0.00 ","9,462.00",NA,"42","Curb & Gutter Menu",2013,9462
"1737","ON E OHIO ST FROM N ST CLAIR ST (200 E) TO N 0.00 ","129,222.00",NA,"42","Curb & Gutter Menu",2013,129222
"1738","ON E CHESTNUT ST FROM N ERNST CT (99 E) TO N 0.00 ","10,671.00",NA,"42","Curb & Gutter Menu",2013,10671
"1739","ON E PEARSON ST FROM N RUSH ST (100 E) TO N MICHIGAN 0.00 ","19,111.00",NA,"42","Curb & Gutter Menu",2013,19111
"1740","N LA SALLE DR & W CARROLL AVE 1.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1741","E MCFETRIDGE DR & E MCFETRIDGE DR S 1.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1742","E CHESTNUT ST & N MIES VAN DER ROHE WAY 1.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1743","N STATE ST & E RIVERWALK S 1.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1744","N WELLS ST & W WALTON ST 1.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1745","N HARBOR DR & E RANDOLPH ST 1.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1746","N WELLS ST & W WALTON ST 0.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1747","N WABASH LOWER AVE & E KINZIE ST 1.00 ","550.00",NA,"42","In-Road ""State Law Stop",2013,550
"1748","195 N HARBOR DR ADA ramps and crosswalk ","36,000.00",NA,"42","Miscellaneous Other",2013,36000
"1749","ON N MILWAUKEE AVE FROM W FULTON ST (300 N) TO W ","7,177.00",NA,"42","Miscellaneous Other",2013,7177
"1750","ON W WASHINGTON ST FROM N CANAL ST (500 W) TO N ","66,839.00",NA,"42","Miscellaneous Other",2013,66839
"1751","300 N STATE ST ADA ramp on State street ","54,877.00",NA,"42","Miscellaneous Other",2013,54877
"1752","ON W LAKE ST FROM N CANAL ST (499 W) TO N CLINTON ","30,787.00",NA,"42","Miscellaneous Other",2013,30787
"1753","LaSalle Plaza 335 1.00 ","6,100.00",NA,"42","Miscellaneous Other",2013,6100
"1754","ON W RANDOLPH ST FROM N CANAL ST (500 W) TO N ","45,010.00",NA,"42","Miscellaneous Other",2013,45010
"1755","ON N WELLS ST FROM W OHIO ST (600 N) TO W ONTARIO ST 0.00 ","28,246.00",NA,"42","Sidewalk Menu",2013,28246
"1756","ON N SEDGWICK ST FROM W SUPERIOR ST (730 N) TO W 0.00 ","45,107.00",NA,"42","Sidewalk Menu",2013,45107
"1757","ON N MILWAUKEE AVE FROM W LAKE ST (200 N) TO W 0.00 ","7,177.00",NA,"42","Sidewalk Menu",2013,7177
"1758","ON N WELLS ST FROM W ILLINOIS ST (500 N) TO W GRAND 0.00 ","6,218.00",NA,"42","Sidewalk Menu",2013,6218
"1759","ON W HURON ST FROM N WELLS ST (200 W) TO N LA SALLE 0.00 ","25,337.00",NA,"42","Sidewalk Menu",2013,25337
"1760","ON W ERIE ST FROM N HUDSON AVE (440 W) TO N 0.00 ","31,669.00",NA,"42","Sidewalk Menu",2013,31669
"1761","ON N WELLS ST FROM W ERIE ST (642 N) TO W SUPERIOR ST 0.00 ","52,773.00",NA,"42","Sidewalk Menu",2013,52773
"1762","ON E SUPERIOR ST FROM N WABASH AV (44 E) TO N 1.00 ","7,410.00",NA,"42","Street Bump Outs Menu",2013,7410
"1763","ON W MAPLE ST FROM N STATE ST (4 E) TO N DEARBORN 1.00 ","27,382.00",NA,"42","Street Resurfacing Menu",2013,27382
"1764","ON N LAKE SHORE L DR FROM E ILLINOIS ST (500 N) TO E 2.00 ","290,365.00",NA,"42","Street Resurfacing Menu",2013,290365
"1765","ON N UNION AVE FROM W LAKE ST (200 N) TO W FULTON 1.00 ","26,777.00",NA,"42","Street Resurfacing Menu",2013,26777
"1766","ON W HUBBARD ST FROM N WELLS ST (200 W) TO N 1.00 ","35,727.00",NA,"42","Street Resurfacing Menu",2013,35727
"1767","ON W ILLINOIS ST FROM N STATE ST (0 E) TO N DEARBORN 1.00 ","15,836.00",NA,"42","Street Resurfacing Menu",2013,15836
"1768","ON W HUBBARD ST FROM N STATE ST (0 E) TO N ","28,773.00",NA,"42","Street Resurfacing Menu",2013,28773
"1769","ON W GRAND AVE FROM N KINGSBURY ST (508 W) TO N 1.00 ","49,839.00",NA,"42","Street Resurfacing Menu",2013,49839
"1770","ON N KINGSBURY ST FROM W GRAND AVE (540 N) TO W 1.00 ","20,628.00",NA,"42","Street Resurfacing Menu",2013,20628
"1771","ON W ERIE ST FROM N ORLEANS ST (332 W) TO N 2.00 ","110,619.00",NA,"42","Street Resurfacing Menu",2013,110619
"1772","ON N PARK DR FROM E BENTON PL (170 N) TO E SOUTH 1.00 ","1,850.00",NA,"42","Street Speed Hump Menu",2013,1850
"1773","W MADISON ST & N GARLAND CT 1.00 ","600.00",NA,"42","Floodlight Menu",2013,600
"1774","E RANDOLPH LOWER ST & E RANDOLPH ST 1.00 ","28,000.00",NA,"42","Pedestrian Countdown",2013,28000
"1775","ON E CHICAGO AVE FROM N STATE ST (0 E) TO N WABASH ","47,000.00",NA,"42","Street Light Arterial",2013,47000
"1776","ON N CANAL ST FROM W FULTON ST (300 N) TO W KINZIE 6.00 ","1,800.00",NA,"42","Street Light Pole Painting",2013,1800
"1777","ON N DESPLAINES ST FROM W FULTON MARKET (300 N) TO 8.00 ","2,400.00",NA,"42","Street Light Pole Painting",2013,2400
"1778","ON N DESPLAINES ST FROM W FULTON MARKET (300 N) TO 6.00 ","2,400.00",NA,"42","Street Light Upgrade",2013,2400
"1779","ON N CANAL ST FROM W FULTON ST (300 N) TO W KINZIE 6.00 ","2,400.00",NA,"42","Street Light Upgrade",2013,2400
"1780","N CANAL ST & W KINZIE ST 1.00 ","2,700.00",NA,"42","Traffic Equipment",2013,2700
"1781","ON N CLIFTON AVE FROM 2215 N TO W WEBSTER AVE (2200 1.00 ","10,154.00",NA,"43","Alley Apron Menu",2013,10154
"1782","ON N KENMORE AVE FROM 1912 N TO W ARMITAGE AVE 0.00 ","9,895.00",NA,"43","Alley Apron Menu",2013,9895
"1783","ON W DICKENS AVE FROM 1110 W TO N SEMINARY AVE 1.00 ","8,184.00",NA,"43","Alley Apron Menu",2013,8184
"1784","ON W WEBSTER AVE FROM 1211 W TO N MAGNOLIA AVE 1.00 ","12,553.00",NA,"43","Alley Apron Menu",2013,12553
"1785","ON W ALTGELD ST FROM 1300 W TO N WAYNE AVE (1340 1.00 ","11,464.00",NA,"43","Alley Apron Menu",2013,11464
"1786","ON N FREMONT ST FROM 2245 N TO W WEBSTER AV (2200 1.00 ","26,246.00",NA,"43","Alley Apron Menu",2013,26246
"1787","ON W ALTGELD ST FROM 1212 W TO N RACINE AVE (1200 1.00 ","10,823.00",NA,"43","Alley Apron Menu",2013,10823
"1788","ON W DICKENS AVE FROM 1109 W TO N SEMINARY AVE 1.00 ","10,851.00",NA,"43","Alley Apron Menu",2013,10851
"1789","ON W DICKENS AVE FROM 1143 W TO N CLIFTON AVE (1130 1.00 ","9,212.00",NA,"43","Alley Apron Menu",2013,9212
"1790","ON N BISSELL ST FROM 2247 N TO W WEBSTER AV (2200 N) 1.00 ","8,273.00",NA,"43","Alley Apron Menu",2013,8273
"1791","ON N SEMINARY AVE FROM 2413 N TO W FULLERTON AVE 1.00 ","10,047.00",NA,"43","Alley Apron Menu",2013,10047
"1792","ON W WISCONSIN ST FROM 830 W TO N DAYTON ST (830 W) 1.00 ","12,871.00",NA,"43","Alley Apron Menu",2013,12871
"1793","ON N SEMINARY AVE FROM 2218 N TO W WEBSTER AVE 1.00 ","8,076.00",NA,"43","Alley Apron Menu",2013,8076
"1794","ON N SHEFFIELD AVE FROM 2149 N TO W WEBSTER AVE 1.00 ","12,297.00",NA,"43","Alley Apron Menu",2013,12297
"1795","N ORCHARD ST & W FULLERTON AVE&N GENEVA TER & 1.00 ","10,331.00",NA,"43","Alley Resurfacing Menu",2013,10331
"1796","W SCOTT ST & N WELLS ST&W GOETHE ST & N SEDGWICK 1.00 ","16,547.00",NA,"43","Alley Resurfacing Menu",2013,16547
"1797","E BANKS ST & N STATE PKWY&E GOETHE ST & N ASTOR 1.00 ","2,100.00",NA,"43","Alley Speed Hump Menu",2013,2100
"1798","N ASTOR ST & E BANKS ST&N STATE PKWY & E GOETHE 1.00 ","700.00",NA,"43","Alley Speed Hump Menu",2013,700
"1799","ON N FREMONT ST FROM 1900 N TO W WISCONSIN ST (1900 0.00 ","1,260.00",NA,"43","Bollard Menu",2013,1260
"1800","N LAKE SHORE DR & N ASTOR ST & W NORTH AVE & W 1.00 ","453,000.00",NA,"43","Concrete Alley Menu",2013,453000
"1801","ON N SEDGWICK ST FROM W SCHILLER ST (1400 N) TO W 0.00 ","54,096.00",NA,"43","Curb & Gutter Menu",2013,54096
"1802","W ARLINGTON PL & N CLARK ST 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1803","N STOCKTON DR & W WEBSTER DR 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1804","N STOCKTON DR & W FULLERTON PKWY 2.00 ","1,100.00",NA,"43","In-Road ""State Law Stop",2013,1100
"1805","W WEBSTER AVE & N SEDGWICK ST 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1806","W FULLERTON AVE & N SEMINARY AVE 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1807","N CANNON DR & N LAKE SHORE DR 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1808","N WILTON AVE & W DIVERSEY PKWY 1.00 ","950.00",NA,"43","In-Road ""State Law Stop",2013,950
"1809","N CLARK ST & W ARLINGTON PL 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1810","N CLARK ST & W SCHUBERT AVE 2.00 ","1,100.00",NA,"43","In-Road ""State Law Stop",2013,1100
"1811","W ST JAMES PL & N CLARK ST 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1812","N KENMORE AVE & N CLYBOURN AVE 2.00 ","1,900.00",NA,"43","In-Road ""State Law Stop",2013,1900
"1813","W ROSLYN PL & N CLARK ST 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1814","N STOCKTON DR & N CANNON DR 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1815","N CLARK ST & W DEMING PL 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1816","W WRIGHTWOOD AVE & N LAKEVIEW AVE 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1817","W ARMITAGE AVE & N MOHAWK ST 1.00 ","950.00",NA,"43","In-Road ""State Law Stop",2013,950
"1818","N STOCKTON DR & W LA SALLE DR 4.00 ","2,200.00",NA,"43","In-Road ""State Law Stop",2013,2200
"1819","N CLARK ST & W ST JAMES PL 1.00 ","550.00",NA,"43","In-Road ""State Law Stop",2013,550
"1820","W ARMITAGE AVE & N HOWE ST 1.00 ","950.00",NA,"43","In-Road ""State Law Stop",2013,950
"1821","W ARMITAGE AVE & N CLEVELAND AVE 1.00 ","950.00",NA,"43","In-Road ""State Law Stop",2013,950
"1822","ON W KEMPER PL FROM N GENEVA TER (600 W) TO N 0.00 ","13,544.00",NA,"43","Sidewalk Menu",2013,13544
"1823","ON W BELDEN AVE FROM N HALSTED ST (800 W) TO N 0.00 ","13,951.00",NA,"43","Sidewalk Menu",2013,13951
"1824","ON N LAKE SHORE DR FROM E DIVISION ST (1200 N) TO E 0.00 ","17,155.00",NA,"43","Sidewalk Menu",2013,17155
"1825","ON N NORTH PARK AVE FROM W NORTH AVE (1600 N) TO 0.00 ","15,054.00",NA,"43","Sidewalk Menu",2013,15054
"1826","ON W ARLINGTON PL FROM N LAKEVIEW AVE (400 W) TO 0.00 ","10,245.00",NA,"43","Sidewalk Menu",2013,10245
"1827","ON N HUDSON AVE FROM W DICKENS AVE (2100 N) TO W 0.00 ","2,700.00",NA,"43","Sidewalk Menu",2013,2700
"1828","ON N SEMINARY AVE FROM W ALTGELD ST (2500 N) TO W 0.00 ","2,482.00",NA,"43","Sidewalk Menu",2013,2482
"1829","ON W BLACKHAWK ST FROM N HALSTED ST (800 W) TO N 0.00 ","27,892.00",NA,"43","Sidewalk Menu",2013,27892
"1830","ON W ALTGELD ST FROM N LINCOLN AVE (900 W) TO N 0.00 ","2,366.00",NA,"43","Sidewalk Menu",2013,2366
"1831","ON W DICKENS AVE FROM N HALSTED ST (800 W) TO N 0.00 ","8,343.00",NA,"43","Sidewalk Menu",2013,8343
"1832","ON N LARRABEE ST FROM W MENOMONEE ST (1800 N) TO 0.00 ","4,936.00",NA,"43","Sidewalk Menu",2013,4936
"1833","ON N LINCOLN PARK W FROM W MENOMONEE ST (1800 N) 0.00 ","4,227.00",NA,"43","Sidewalk Menu",2013,4227
"1834","ON N CLARK ST FROM W BELDEN AVE (2300 N) TO W 0.00 ","227.00",NA,"43","Sidewalk Menu",2013,227
"1835","ON N LINCOLN AVE FROM N SEDGWICK ST (2000 N) TO W 0.00 ","8,687.00",NA,"43","Sidewalk Menu",2013,8687
"1836","ON W ARMITAGE AVE FROM N KENMORE AVE (1030 W) TO 0.00 ","2,220.00",NA,"43","Sidewalk Menu",2013,2220
"1837","ON N STOCKTON DR FROM W DICKENS DR (2100 N) TO W 0.00 ","14,199.00",NA,"43","Sidewalk Menu",2013,14199
"1838","ON N DAYTON ST FROM W WISCONSIN ST (1900 N) TO W 0.00 ","2,305.00",NA,"43","Sidewalk Menu",2013,2305
"1839","ON N SHEFFIELD AVE FROM W WILLOW ST (1740 N) TO W 1.00 ","14,490.00",NA,"43","Street Resurfacing Menu",2013,14490
"1840","ON N HAMPDEN CT FROM W DEMING PL (2600 N) TO W 1.00 ","34,904.00",NA,"43","Street Resurfacing Menu",2013,34904
"1841","ON W BELDEN AVE FROM N SEMINARY AVE (1100 W) TO N 1.00 ","24,131.00",NA,"43","Street Resurfacing Menu",2013,24131
"1842","ON W EUGENIE ST FROM N SEDGWICK ST (400 W) TO N ST 1.00 ","62,732.00",NA,"43","Street Resurfacing Menu",2013,62732
"1843","ON N KENMORE AVE FROM N CLYBOURN AVE (1900 N) TO 1.00 ","56,414.00",NA,"43","Street Resurfacing Menu",2013,56414
