"","program","description","costA","ward","year","cost","costB"
"863","Sidewalk Menu ","ON S HALSTED ST FROM W 49TH ST (4900 S) TO W 50TH ST (5000 S)","$97,699.66","20",2018,97699.66,NA
"864","Sidewalk Menu ","W)","$129,478.87","20",2018,129478.87,NA
"865","Sidewalk Menu ","S ASHLAND AVE & W 48TH ST","$13,793.82","20",2018,13793.82,NA
"866","Sidewalk Menu ","ON S THROOP ST FROM W 50TH ST (5000 S) TO W 52ND ST (5200 S)","$253,530.77","20",2018,253530.77,NA
"867","Sidewalk Menu ","ON S ELIZABETH ST FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$104,658.74","20",2018,104658.74,NA
"868","Sidewalk Menu ","ON S PEORIA ST FROM W 52ND ST (5200 S) TO W 53RD PL (5330 S)","$87,319.82","20",2018,87319.82,NA
"869","Sidewalk Menu ","ON E 55TH PL FROM S PRAIRIE AVE (300 E) TO S INDIANA AVE (200 E)","$53,609.00","20",2018,53609,NA
"870","Sidewalk Menu ","ON E 52ND ST FROM S MAY ST (1130 W) TO S CARPENTER ST (1030 W)","$43,051.88","20",2018,43051.88,NA
"871","Sidewalk Menu ","ON W 53RD ST FROM S MORGAN ST (1000 W) TO S MAY ST (1130 W)","$109,897.45","20",2018,109897.45,NA
"872","Sidewalk Menu ","5516-5590 S GREEN ST","$14,498.05","20",2018,14498.05,NA
"873","Sidewalk Menu ","6319 S VERNON AVE","$22,492.34","20",2018,22492.34,NA
"874","Sidewalk Menu ","5036 S RACINE AVE","$10,273.18","20",2018,10273.18,NA
"875","Street Bump Outs Menu ","S DREXEL AVE & E 63RD ST","$12,525.92","20",2018,12525.92,NA
"876","Street Light Residential Staggered Piggy Back","ON S GREENWOOD AVE FROM E 61ST ST (6100 S) TO E 63RD ST (6300 S)","$176,000.00","20",2018,176000,NA
"877","Street Resurfacing Menu (1-5) ","W)","$55,824.97","20",2018,55824.97,NA
"878","Street Resurfacing Menu ","(1500 E)","$11,841.49","20",2018,11841.49,NA
"879","Street Speed Hump Menu (2019)","ON S ADA ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$2,631.60","20",2018,2631.6,NA
"880","Street Speed Hump Menu ","ON S PAULINA ST FROM W 50TH ST (5000 S) TO W 51ST ST (5100 S)","$3,700.00","20",2018,3700,NA
"881","Street Speed Hump Menu ","6100 S CHAMPLAIN AVE","$3,700.00","20",2018,3700,NA
"882","Street Speed Hump Menu ","ON S ELIZABETH ST FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S)","$3,700.00","20",2018,3700,NA
"883","Alley Apron Menu ","S HERMITAGE AVE & W 83RD ST&S PAULINA ST & W 84TH ST","$80,222.80","21",2018,80222.8,NA
"884","Curb & Gutter Menu ","515 W 97TH ST","$815.57","21",2018,815.57,NA
"885","Curb & Gutter Menu ","9009 S PAULINA ST","$4,977.09","21",2018,4977.09,NA
"886","Curb & Gutter Menu ","8619 S PARNELL AVE","$6,082.41","21",2018,6082.41,NA
"887","Curb & Gutter Menu ","8928-8932 S MARSHFIELD AVE","$9,882.66","21",2018,9882.66,NA
"888","Curb & Gutter Menu ","8400 S HONORE ST","$9,292.55","21",2018,9292.55,NA
"889","Sidewalk","8503 S ADA ST","$1,340.45","21",2018,1340.45,NA
"890","Sidewalk Menu ","9010 S THROOP ST","$4,747.87","21",2018,4747.87,NA
"891","Sidewalk Menu ","9638 S CARPENTER ST","$6,071.45","21",2018,6071.45,NA
"892","Sidewalk Menu ","1740 W 87TH ST","$3,366.19","21",2018,3366.19,NA
"893","Sidewalk Menu ","9330 S PEORIA ST","$4,474.58","21",2018,4474.58,NA
"894","Sidewalk Menu ","9301 S LOOMIS ST","$35,242.20","21",2018,35242.2,NA
"895","Sidewalk Menu ","8055 S SANGAMON ST","$4,024.24","21",2018,4024.24,NA
"896","Sidewalk Menu ","1335 W 90TH ST","$35,140.34","21",2018,35140.34,NA
"897","Sidewalk Menu ","8015 S HERMITAGE AVE","$16,463.96","21",2018,16463.96,NA
"898","Sidewalk Menu ","9407 S LAFLIN ST","$7,832.01","21",2018,7832.01,NA
"899","Sidewalk Menu ","9415 S LAFLIN ST","$6,034.44","21",2018,6034.44,NA
"900","Sidewalk Menu ","8460 S WOLCOTT AVE","$11,526.84","21",2018,11526.84,NA
"901","Sidewalk Menu ","9110 S EMERALD AVE","$5,817.97","21",2018,5817.97,NA
"902","Sidewalk Menu ","9643 S GREEN ST","$5,815.09","21",2018,5815.09,NA
"903","Sidewalk Menu ","9435 S ELIZABETH ST","$10,641.00","21",2018,10641,NA
"904","Sidewalk Menu ","9201 S LOWE AVE","$10,546.86","21",2018,10546.86,NA
"905","Sidewalk Menu ","9110 S ADA ST","$11,559.70","21",2018,11559.7,NA
"906","Sidewalk Menu ","9030 S ADA ST","$11,141.09","21",2018,11141.09,NA
"907","Sidewalk Menu ","9829 S BEVERLY AVE","$15,568.04","21",2018,15568.04,NA
"908","Sidewalk Menu ","1642 W 93RD PL","$3,180.60","21",2018,3180.6,NA
"909","Sidewalk Menu ","8740 S MARSHFIELD AVE","$3,186.72","21",2018,3186.72,NA
"910","Sidewalk Menu ","8935 S WINCHESTER AVE","$6,248.04","21",2018,6248.04,NA
"911","Sidewalk Menu ","9045 S CARPENTER ST","$8,071.30","21",2018,8071.3,NA
"912","Sidewalk Menu ","1708 W 90TH PL","$5,027.04","21",2018,5027.04,NA
"913","Sidewalk Menu ","9400 S RACINE AVE","$18,116.16","21",2018,18116.16,NA
"914","Sidewalk Menu ","8937 S WALLACE ST","$2,229.39","21",2018,2229.39,NA
"915","Sidewalk Menu ","8957 S BISHOP ST","$10,133.20","21",2018,10133.2,NA
"916","Sidewalk Menu ","9759 S WINSTON AVE","$2,666.03","21",2018,2666.03,NA
"917","Sidewalk Menu ","620 W 87TH ST","$1,674.63","21",2018,1674.63,NA
"918","Sidewalk Menu ","9633 S LOWE AVE","$8,375.22","21",2018,8375.22,NA
"919","Sidewalk Menu ","9743 S PRINCETON AVE","$5,384.07","21",2018,5384.07,NA
"920","Street Resurfacing Menu (1-5) ","(1600 W)","$297,930.75","21",2018,297930.75,NA
"921","Street Resurfacing Menu ","ON S EMERALD AVE FROM W 87TH ST (8660 S) TO W 88TH ST (8800 S)","$48,359.23","21",2018,48359.23,NA
"922","Street Resurfacing Menu ","ON S HARVARD AVE FROM W 98TH ST (9800 S) TO W 98TH PL (9830 S)","$45,324.31","21",2018,45324.31,NA
"923","Street Resurfacing Menu ","ON S YALE AVE FROM W 95TH ST (9500 S) TO W 97TH ST (9700 S)","$103,994.27","21",2018,103994.27,NA
"924","Street Resurfacing Menu ","ON S SANGAMON ST FROM W 85TH ST (8500 S) TO W 86TH ST (8600 S)","$54,770.95","21",2018,54770.95,NA
"925","Street Resurfacing Menu ","ON S PARNELL AVE FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S)","$69,941.01","21",2018,69941.01,NA
"926","Street Resurfacing Menu ","ON S ADA ST FROM W 83RD ST (8300 S) TO W 84TH ST (8400 S)","$48,129.12","21",2018,48129.12,NA
"927","Street Resurfacing Menu ","(430 W)","$24,222.20","21",2018,24222.2,NA
"928","Street Resurfacing Menu ","(1600 W)","$157,665.40","21",2018,157665.4,NA
"929","Street Resurfacing Menu ","ON S WALLACE ST FROM W 94TH ST (9400 S) TO W 95TH ST (9500 S)","$39,783.88","21",2018,39783.88,NA
"930","Street Resurfacing Menu ","W)","$36,959.07","21",2018,36959.07,NA
"931","ADA - Alley Resurfacing Menu ","S KILDARE AVE & W 28TH ST&S KOLIN AVE & W 30TH ST","$7,245.00","22",2018,7245,NA
"932","ADA - Alley Resurfacing Menu ","4452 W 28TH ST","$7,245.00","22",2018,7245,NA
"933","Alley Apron Menu ","4901 S LEAMINGTON AVE","$15,061.78","22",2018,15061.78,NA
"934","Alley Apron Menu ","TO S HAMLIN AVE (3800 W)","$25,183.91","22",2018,25183.91,NA
"935","Alley Apron","4230 W 25TH PL","$21,996.23","22",2018,21996.23,NA
"936","Alley Resurfacing Menu (1-1) ","S HARDING AVE & W 27TH ST&S SPRINGFIELD AVE & W 28TH ST","$29,788.61","22",2018,29788.61,NA
"937","Alley Resurfacing Menu ","S HAMLIN AVE & W 31ST ST&S RIDGEWAY AVE & W 32ND ST","$36,753.41","22",2018,36753.41,NA
"938","Alley Resurfacing Menu ","S AVERS AVE & W 27TH ST&S SPRINGFIELD AVE & W 28TH ST","$37,453.41","22",2018,37453.41,NA
"939","Alley Resurfacing Menu ","S ST LOUIS AVE & W 23RD ST&S DRAKE AVE & W 24TH ST","$43,820.10","22",2018,43820.1,NA
"940","Alley Resurfacing Menu ","S ST LOUIS AVE & W 24TH ST&S DRAKE AVE & W 25TH ST","$43,820.10","22",2018,43820.1,NA
"941","Alley Resurfacing Menu ","S ST LOUIS AVE & W 28TH ST&S DRAKE AVE & W 30TH ST","$36,982.66","22",2018,36982.66,NA
"942","Alley Resurfacing Menu ","S KILDARE AVE & W 28TH ST&S KOLIN AVE & W 30TH ST","$24,516.08","22",2018,24516.08,NA
"943","Alley Resurfacing Menu ","S MILLARD AVE & W 28TH ST&S CENTRAL PARK AVE & W 30TH ST","$45,959.79","22",2018,45959.79,NA
"944","Alley Resurfacing Menu ","4452 W 28TH ST","$23,813.38","22",2018,23813.38,NA
"945","Alley Resurfacing Menu ","W 26TH ST & S KILDARE AVE&W 25TH PL & S KEELER AVE","$29,709.33","22",2018,29709.33,NA
"946","Alley Resurfacing Menu ","W 26TH ST & S PULASKI RD&W 27TH ST & S KOMENSKY AVE","$50,378.78","22",2018,50378.78,NA
"947","Alley Resurfacing Menu ","S TRIPP AVE & W 26TH ST&S KEELER AVE & W 27TH ST","$49,806.14","22",2018,49806.14,NA
"948","Alley Speed Hump Menu ","2215 S HOMAN AVE","$700.00","22",2018,700,NA
"949","Alley Speed Hump Menu ","2307 S TRUMBULL AVE:2329 S TRUMBULL AVE","$1,400.00","22",2018,1400,NA
"950","Alley Speed Hump Menu ","3038 S KOLIN AVE:3022 S KOLIN AVE","$700.00","22",2018,700,NA
"951","Bollard Menu ","4014 W 24TH PL","$788.35","22",2018,788.35,NA
"952","Curb & Gutter Menu ","2816 S KILBOURN AVE","$55,805.44","22",2018,55805.44,NA
"953","lot","2620 S LAWNDALE AVE","$140,000.00","22",2018,140000,NA
"954","Sidewalk Menu ","3550 W 27TH ST","$10,724.36","22",2018,10724.36,NA
"955","Sidewalk Menu ","4931-4941 S LARAMIE AVE","$9,063.97","22",2018,9063.97,NA
"956","Sidewalk Menu ","2859 S LAWNDALE AVE","$37,106.00","22",2018,37106,NA
"957","Sidewalk Menu ","3159 S HAMLIN AVE","$9,647.14","22",2018,9647.14,NA
"958","Street Resurfacing Menu (1-5) ","ON S KILDARE AVE FROM W 24TH PL (2440 S) TO W 25TH ST (2500 S)","$22,991.40","22",2018,22991.4,NA
"959","Street Resurfacing Menu (1-5) ","ON S LAMON AVE FROM W 50TH ST (5000 S) TO W 51ST ST (5100 S)","$51,938.54","22",2018,51938.54,NA
"960","Street Resurfacing Menu (1-5) ","ON S LA CROSSE AVE FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$102,259.14","22",2018,102259.14,NA
"961","Street Resurfacing Menu (1-5) ","ON S LAPORTE AVE FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S)","$50,054.84","22",2018,50054.84,NA
"962","Street Resurfacing Menu ","ON S SAWYER AVE FROM W 27TH ST (2700 S) TO W 28TH ST (2800 S)","$67,002.18","22",2018,67002.18,NA
"963","Street Resurfacing Menu ","(2300 S)","$44,985.73","22",2018,44985.73,NA
"964","Street Resurfacing Menu ","3525 W 26TH ST","$2,626.23","22",2018,2626.23,NA
"965","Street Resurfacing Menu ","S LAWNDALE AVE & W 26TH ST","$7,959.33","22",2018,7959.33,NA
"966","Street Resurfacing Menu ","ON S KEDVALE AVE FROM W 24TH ST (2400 S) TO W 26TH ST (2600 S)","$115,813.87","22",2018,115813.87,NA
"967","Street Resurfacing Menu ","ON S HAMLIN AVE FROM W 32ND ST (3200 S) TO W 33RD ST (3300 S)","$50,576.52","22",2018,50576.52,NA
"968","Street Resurfacing Menu ","(3430 W)","$923.24","22",2018,923.24,NA
"969","Street Speed Hump Menu ","ON S KILPATRICK AVE FROM W 46TH ST (4600 S) TO W 47TH ST (4700 S)","$3,700.00","22",2018,3700,NA
"970","Street Speed Hump Menu ","ON S LECLAIRE AVE FROM W 50TH ST (5000 S) TO W 49TH ST (4900 S)","$3,700.00","22",2018,3700,NA
